Ayssi comensan las paraulas de Albucasim .	The words of Albuquisim begin here.
E sapias que de la peyra es alcuna a la qual so angle e margers, per que le eyssiment de lu es fayt deficil per aquo.	And know that of the pain is some which has an angle and corners, for which the evacuation of it is made difficult by this.
E de aquela aquo es leon semblant a glan, e es redonda, e es fayt de lu leugier eyssiment.	And from that pain, there appears a node similar to a gland, and it is rounded, and it makes the evacuation of it lighter.
Donc si es aquela al qual so angles e marger, ajusta en la fissura.	So, if it is that which has angles and corners, adjust it in the fissure.
E si no es ayssi foro-getada, lahoras cove que tu engenes sobre aquel, o que strenguas sobre aquel am gesti decentment, la extremitat del qual sia ayssi cum lima am le qual strenguas sobre la peyra, e no evasesca de lu; o que entrometas dejos lu instrument subtil de curvada extremitat.	And if it is not so forgotten, then accordingly you must gently press upon that, or strengthen upon that with decent gestures, the extremity of which should be as a file on which you would strengthen upon the pain, and not escape from it; or that you would insert below it a subtle instrument of curved extremity.
Mays si tu no podes sobre aquel, lahoras tu amplifica le trauc un petit, e si tu veus flux de sanc, abscindeys en strenh aquel am vitriol trissat.	But if you cannot press upon that, then accordingly you must amplify the hole a little, and if you see a flow of blood, cut it off with strength using a vitriolated thread.
Mays si la peyra es mays de una, lahoras al comensament tu impelleys la ma a la boca de la vesica, e aprop inscideys sobre lu; e aprop impelleys un petit aprop aquo; e semblantment fay si son motas mays de doas.	But if the pain is more than one, then at the beginning you will push your hand to the mouth of the bladder, and accordingly inscribe upon it; and accordingly push a little further on; and similarly do so if there are many more than two.
E si es peyra mot gran, lahoras ignorancia es que tu inscidas aquel am gran seccio, quar accideys al malaute una de doas causas: o que mora o que endevengua a lu destillacio de urina continuabla, per aquo quar le loc no es de tot consolidat.	And if it is great pain, then ignorance is that you inscribe upon it with great section, for it happens to the patient one of two causes: either he dies or endures the continuous evaporation of urine, because of which the location is not entirely consolidated.
Mays aministra expulcio de lu entro que sia fora-getada, o engenia en la fractura de lu am las forfexs entro que extragua aquela en pessas.	But administer expulsion from there until it is forgotten, or engineer in the fracture of it with razors until that comes out in pieces.
Donc cum tu auras cumplit la tua opperacio, lahoras omple la plagua de enses de aloe e de sanc de drago, e strenh aquel.	So, when you have completed your operation, then accordingly fill the wound with the juice of aloe and the blood of dragon, and strengthen that.
E pausa sobre aquel drap enfus en oli e vi, o en oli rozat e aygua frega, per so que apostema caut sia cedat.	And pause upon that cloth dipped in oil and vinegar, or in rough oil and cold water, so that the apostema may be cooled.
E aprop resupina le malaute sobre le sieu col, e no deslias le liament entro al tertz dia.	And accordingly repose the patient on his own pillow, and do not loosen the bond for three days.
E cum aquel auras desliat, embroca le loc am aygua e mot oli, e aprop cura aquel am enguent diafinicon e am enguent diabazilicon entro que sia sanat.	And when that has been loosened, envelop the location with water and hot oil, and accordingly cure it with divine ointment and devilish ointment until it is healed.
Mays si en la plagua accideys apostema caut, adhust e corrosiu, e de aquel semblantz ayssi cum si le sanc es en la vesica congelat, e per lu es la hurina prohibida (e aquo es conogut per la egressio del sanc am urina), a donc entromet lo tieu dit en la plagua e extratz aquel sanc, quar si roman provoca la vesica a corropcio de la vesica e de lu putrefaccio.	But if in the wound there occurs an apostema that is cautious, adjusted and corrosive, and from it appears as if the blood is frozen in the bladder, and because of this the urine is prohibited (and this is known by the excretion of blood with urine), then accordingly insert your said spot into the wound and extract that blood, for if it remains, it will provoke the bladder to corruption of the bladder and putrefaction.
E aprop lava la plagua am vi agre, aygua e sal, e am opposicio a tota specia, am aquo que conveneys a lu de la curacio entro que sia sanat.	And accordingly wash the wound with vinegar, water and salt, and with opposition to all species, as is necessary for the cure, until it is healed.
E cove en las horas de tota la curacio que tu lies amdos las coyssas e ajustes las medicinas las quals so pausadas sobre le loc.	And accordingly note in all the hours of the entire cure that you have laid and adjusted the medicines which are paused upon the location.
E si la peyra es petita e es en le meat de la vergua, e es ficat en lu, e eyssement de urina es prohibit, lahoras cura aquel am aquo que yeu recomti denant que pervenguas a seccio, quar tropas veguadas per aquesta curacio yest acusat de seccio; e ja yeu e esproat aquo, e es que tu prenguas un perforador de ferr alfelut, del qual aquesta es la forma de lu:	And if the pain is small and is in the head of the penis, and is stuck there, and the emission of urine is prohibited, then accordingly cure that with what I have recommended before you come to the section, for too many times by this cure you are accused of section; and now I have already tried this, and it is that you take a perforator of iron like an alfalfa, the form of which is as follows:
de triangulada extramitat, agut, ficat en fust.	of triangular extremity, pointed, fixed in a wooden handle.
E aprop pren fiel, e lia am aquel la vergua dejos la peyra per so que no retorne a la vesica.	And accordingly take a thread, and tie it around the penis below the pain so that it does not return to the bladder.
