Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
Mays si albater es en le prepuci del cap de la vergua no-circumcis, e la una partida de albater es dedintz le prepucii e l’autra partida es defora, lahoras cove que tu ostes albater le qual es dedintz al comensament entro que es consolidat; e lahora tu cura aquel deforo, quar quan tu curas aquel ensemps le prepuci, no es asegurat que no sia trinquat.	But if the inflammation is in the foreskin of an uncircumcised penis, and one part of it is inside the foreskin and the other part is outside, then you should open the inflamed part that is inside first until it has consolidated; and afterwards, you can cure the one that is outside, because when you treat both together with the foreskin, there is no guarantee that the foreskin won't become trapped.
E ja eysamen accideys en les genetius e en le prepuci negror e corruccio, adonc cove que tu conquavas tot aquo que ja es denigrat e que ja se vol corrompre o que ja es corrumput; e aprop lineys sobre aquel aprop aquo am mel, le qual es contusit am farina de scorsa de milgrana e de errs trissatz e crivellatz.	And if the inflammation has caused damage to the genitalia and foreskin, with darkening and corruption, then you should scrape out all that which is already damaged and about to become corrupted or has already been corrupted; and on top of it, apply a liniment made from honey, ground almond shell, and crushed and sifted hazelnuts.
E aprop cura aquel am l’autra curacio entro que sia sana.	And then proceed with that other treatment until it heals.
Mays si endeve flux de sanc, lahoras aministra cauteri lunar segon aquesta forma:	But if there's bleeding, the doctor administers a lunar cautery in this manner:
quar cauteri juvatiu es a dos disposicios ensemps, so es a flux de sanc e a la plagua quan es corrumpuda.	Four instruments of aid are at his disposal together, that is to say, for bleeding and for the wound when it's corrupted.
E si le cap de la vergua es corrodut e es destruit tot en la hora, lahoras cove que tu intrometas en lo meat del prepucii una canula de plom per so que le malaute urina per aquela.	And if the head of the penis is corroded and destroyed all at once, the doctor covers that you insert a lead tube into the prepuceal skin, so that the patient urinates through it.
En la adherencia del prepucii am le cap de la vergua (et aquesta adherencia no accideys sino en aquel del qual le prepucii es sa, e sobre lu no es exhigida circumcizio; e quan accideys adherencia per plagua o per apostema) cove que excorjas am spatum obtus entro que sia dissolvut le liament e sia deliurat le cap de la vergua de tota partida.	In the adhesion of the prepuce to the head of the penis (and this adhesion does not occur except in one whose prepuce is healthy, and circumcision is not demanded; and when adhesion occurs due to wound or abscess) it is necessary that you scrape with a blunt spatula until the bond dissolves and the head of the penis is freed completely.
E si es dificil desirnir aquelas exquisidament, lahoras cove que tu excorjes am spatum alcuna causa del cap de la vergua e del prepucii, e aysso es quar le prepucii, quan es subtil, fort leu es perforat per la sua subtilitat leugierament.	Y si es difícil desprender (los tejidos adhídos), el doctor debe que tú escarnez con un spatula blanda alguna causa del cap de la verga y del prepucio, y así es porque el prepucio, cuando es suave, fuerte levemente perfora por su suavidad ligeramente.
E aprop separa entre·l prepucii e·l cap de la vergua am dra7 de li subtil, le qual ja es mulhat en l’aygua frega per que no adherescan autra veguada.	And now separate the foreskin from the tip of the penis with a thread so fine it cannot be seen in water, so that they do not stick together again.
E aprop sia curat am vi stiptic entro que sia consolidat.	And then dress him with vinegar to bring it back to normal.
Capitol .lvii.	It appears we've reached the end of the chapter. Would you like to translate another one?
De mundificacio dels enfants e de la curacio de aquo que accideys ad aquels de circumcisio.	About cleansing children and about the care that is necessary for them after circumcision.
Circumcisio no es solucio de continuitat ayssi cum las autras plaguas: mays empero cum sia de la nostra operacio e de nostra voluntat, e lus de aquela sia propriament en les enfants, es necessari que asignem en aquela milhor operacio e via pus leugiera perdusent a salut.	Circumcision is not a solution for continuity, just like other wounds: but since it is our operation and of our will, and its use is specifically in children, it is necessary that we assign to it the better operation and the easiest way so that they quickly recover from health.
Donc dic que les antics no diyssero circumcisio en alcu dels lors libres, quar no n’usan en las suas leys, e no es sino quar havem aquisit per speriment, la qual causa es que yeu he atrobat la major partida dels artifexs e dels barbies usar circumcisir e mundificacio am novacula e am torores; e usan de liament am fiel e de inscizio am la ungla.	So I say that the ancients did not speak of circumcision in any of their books, for they did not use it in their laws, and it is only because we have acquired it through experience, which reason has led me to find that most of the surgeons and barbers use to circumcise and clean with a razor and with tweezers; and they use ligaments and stitches with thread and ink on the nail.
E yeu ja he prohadas totas aquestas manieras e no atrobegui milhor mondificacio am forfexs, am liament am fiel que en mondificacio cum la ungla, quar motas vetz efugeys la codena pus desus, quar la codena del prepucii a dos tunicas, e roman la tonica pus dejos, e fort leu es forsat ad autra inscizio e dolor sicura.	And I have already rejected all these methods and did not find better cleansing with scissors, with thread or stitches that are used in nail cleaning, because most often you escape the upper part of the cord, since the prepuce has two layers, and the lower layer remains, and it is forced to make another incision and a certain pain.
E am mundificacio le qual es fayta per alphecati, e es digital, del qual usan les sabatiers, no es segurada la inscizio de la extremitat del membre viril, quar fort leu intra en le trau de lu.	And with the cleansing method that is done by the barbers and is digital, which they use, the incision in the tip of the male member is not secure, because it soon goes into its natural tract.
