Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
E alscunas veguadas la fistula es finida segon aquesta manieyra: es quan tu entrometas la tenta en la fistula, e es en le latz del cul entorn la superficia del cos am la codena e en le marge del cul, lahoras pren tenta de perforada extremitat, que es ayssi cum agulha de preparantz les coers segon aquesta forma:	And sometimes the fistula is closed in this manner: when you insert the probe into the fistula, and it is around the surface of the body near the anus with the thread and on the edge of the anus, then take a probe to perforate the extremity, which is similar to an awl preparing the skin in this form.
e entromet en aquela fiel envolopat de v fiels o entorn aquels; e aprop entromet tenta am fiel en la fistula entro que consiegua la conquavitat de lu.	and insert it into that inner layer of veins wrapped around or near them; and then take the probe and insert it into the fistula until you reach its interior.
Mays si es penetrant en le marge del cul prop dedintz, lahoras tu extratz le fiel de aquel trauc ayssi que tu intrometas le tieu dit en le cul; e extraguas la extremitat del fiel e ajustes las duas extremitatz essemps, e estrenh cascuna, e leyssa aquo per un dia o per dos, e quan mays inscideys le fiel en la carn, estrenh be aquel entro que aquelas carns sian inscididas las quals so entre doas extremitatz del fiel e que cajan.	But if it penetrates the edge of the anus too far inwards, then you take out that needle from its hole like this, and insert your thumb into the anus; and take out the extremity of the needle and join the two ends together, tie each one tightly, and leave it for a day or two, and when the needle has become embedded in the flesh as much as possible between the two ends of the needle that are joined together.
E aprop cura la plagua entro que sia consolidada e sanada.	And then take care of the wound so that it is consolidated and healed.
Mays si le orrifici de la fistula no es penetrant, lahoras fay aquel penetrar, en qualque manieyre sia a tu preparat, sino que sia mot en le preon, quar no es a tu que fassas aquo per que no inscidas le lacert; e aprop fay am aquela entro que sia sanada.	If the opening of the fistula is not penetrating, then make it so, in whatever manner you have prepared, but ensure it is made in such a way that the lacrimal duct does not become obstructed. And then insert the probe into it until it is healed.
La forma de spatum spinos am lo qual es fenduda la fistula: la curvitat del qual es mot aguda e l’autra partida es no-aguda, per so que no inscidas aquo que no es necessari, ayssi cum vezes.	The shape of the spatulum with which the fistula is cut is curved, one part being very sharp and the other not sharp, so that it does not enter where it is not necessary, thus as often happens.
De sutura de emorroydas en las quals corra sanc en la inscizio de aquelas.	From the suturing of hemorrhoids in which there is bleeding at the incision site of those.
Emorroydas so segon dos manieyras, quar o so entre le cul semblantz aysi que es de carbos, o quays aquelas sian cum a gras de rasim.	Hemorrhoids are in two ways, either they protrude from the rectum resembling charcoal, or they are like a grape that has been squeezed.
E de aquelas so petitas e grans, e que le sanc corr de aquelas tostemps e es una, e so motas, e so fora·l cul, e en las extremitatz de lu.	And they come in small and large sizes, and the bleeding from them is continuous and abundant, and they are numerous, and protrude from the anus, and in the outer edges of the rectum.
Mays empero aquelas que so foro le cul so segon las mes de pauca humiditat, de las quals corr aygua citrina o un petit de sanc am cos continuabla, e so segon la color del cos.	However, those that protrude from the anus are according to the degree of dryness, of which there flows a greenish water or a small amount of blood continuously, and it is according to the colour of the body.
E la curacio de aquela que es dedintz le cuol es que comandes al malaute que se assela e que se exprema entro que le cuol yesca e las emoroydas apparescan a tu.	And the cure for someone who is suffering from an intestinal obstruction is to command the patient to sit up and exhale deeply until the intestines become obstructed and the hemorrhoids appear.
Adonc tu te coyte e suspen am uncis o que tenguas aquelas am la tua ungla, e aprop incideys aquelas deves las suas razitz.	Then you take your fingers or something similar that you have with your thumb and approach the places where the hemorrhoids will be.
Mays si les uncis no so tengutz en aquelas per la humiditat de lor e mollificacio de aquelas, lahoras pren aquelas am drap aspre o am coto o am flassada de lana, e extratz aquelas am les tieus ditz, e aprop inscideys aquelas e polveriza sobre lor alcunas polveras caudas aprop la inscizio, per que sian ad aquelas en loc de cauteri; o cauteriza aquelas segon que es precedit en le capitol de cauterizar.	But if the fingers aren't suitable because of their moisture and softness, take those made from rough cloth or string or woolen thread, and extract them with the threads said to be used for this purpose, and approach the places where you will inscribe them, and sprinkle some caustic powders on them similar to a cautery; or cauterize them according to what is prescribed in the chapter on cautery.
E aprop cura aquelas am l’autra curacio entro que sian sanadas.	And then apply the other cure to those places until they are healed.
E si le cul no obezeys a egressio, lahoras cristerisa le malaute am cristeri en le qual sia mordicacio petita, e sia lavat am aquel aquo que es en le cuol e que obezesca a egressio leugierament quan le malaute s’esprem.	And if the anus does not obey evacuation, then the patient is fumigated with an aromatic ointment in which a small amount of biting substance has been mixed, and washed with that water that is in the bowel, and when the patient presses down, it will evacuate easily.
Mays si las emorroydas so defora le cul, lahoras la causa de lor es leugiera, e es que tu prenguas aquelas am la tua ungla, o que prenguas aquelas am unci, e inscidas aquelas, e aprop cura aquelas am aquo que havem dit entro que sian sanadas.	But if the hemorrhoids are outside the anus, then it is easily cured, and that you take them with your finger, or what takes them with a lancet, and incise them, and apply a cure to those with water as we have said so they can be healed.
E aquel que avoreys inscizio, cove que aministres sutura de lor segon aquesta manieyra: pren fiel envolopat e entromet aquel en agulha e aprop extratz las emorroydas a las partidas dessus, e fay aquel penetrar am la agulha en la razit del autra part, e envolveys las doas extramitatz del fiel en la partida pus dejos de la agulha, e so latitudinalment; e estrenh la emorroyda am strectura fort, e aprop noza le fiel e extratz la agulha.	And that which you have incised, it is necessary to administer a suture of them in this manner: take thread wrapped around a needle and insert that into the lancet, and bring out the hemorrhoids to the cut parts above, and make that one penetrate with the needle at the root of the other part, and wrap the two ends of the thread around the cut part below the needle, and stretch it lengthwise; and tighten the hemorrhoid with strong suture, and break the thread and extract the needle.
E fay aquo a totas, e layssa de aquelas una e no la cozes, per so que la superfluitat del sanc corra de aquela.	And do this to all of them, and leave one (thread) undone, so that the excess of blood can flow out from it.
