Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
Alratica es que le conh de la femna no sia perforat, o sia le trauc petit.	Pleurisy is when a woman's womb is not perforated, or has a small tear.
E es o natural o accidental.	And it can be either natural or accidental.
Accidental es per malautia la qual ha precedit, e aquela es fayta o per carn nada ajustada o per ciphac subtil o espes.	Accidental is caused by illness that has preceded it, and this can be due to a false or badly adjusted womb, or by a subtle or thickened membrane.
E es fayt o en le preon de la mayre, o en les costatz de lu, o en le pus sobira de lu, o en le pus bas de lu, e prohibeys de cuoyt e de enprenguacio e de enfantament, e fort leu prohibeys las mestruas.	And it is caused by a false position of the womb or in the sides of it, or at the top of it, or at the bottom of it, and prohibits coitus, conception, and childbirth, and greatly prohibits menstruation.
E la cognicio de aquela es fayta per reguardament de la metrona, si la oppilacio es apparent, propdana; mays si no es apparent, lahoras tu cerqua aquela am les tieus ditz o am le ray.	And the knowledge of it is false by lack of consideration of the menstrual flow, if the obstruction is apparent, palpable; but if not apparent, seek that place with your hands or with a probe.
Mays si oppilacio es per ciphac subtil, e es propda a las doas labias, lahoras tu coyta e disromp aquela.	But if the obstruction is due to a thin membrane and it's palpable between the two lips, then you must cut into it and tear it open.
E es que pauses sobre las doas labias pulvils, e aprop pausa les tieus ditz indicz de amdoas las mas encemps.	And that is because it bulges out between the two lips (of the vagina), and you should probe with your fingers to indicate both sides are affected.
E la femna sia sobre le sieu dos, las sieuas coyssas extendudas, e aprop exten las doas labias am forsa entro que aquel ciphac subtil sia romput e la oppilacio sia uberta.	And if the woman is on her back, her legs spread wide apart, and you push the two lips open with force until that thin membrane is ruptured and the obstruction is revealed.
E aprop pren lana e enbeu le4 en oli e pausa aquela sobre·l loc, e jagua am home le dia per so que·l loc inscis no sia consolidat.	And you should take linen and dip it in oil and place that over the location, and join her at home the next day to ensure that the area is not consolidated (i.e., healed).
Mays si le ciphac es gros e espes, lahoras cove que tu inscidas aquel am spatum lat o am fuelha de mirta.	If the fistula is large and thick, then it is advisable to insert a spatum or leaf of myrtle into it.
Mays si la oppilacio es per carnada, lahoras suspen aquela am unci, e inscideys aquela.	If the inflammation is caused by a boil, then suspend the unguent and insert that one.
E sian am tu las medicinas que fan cessar flux de sanc ses mordicacio, ayssi cum ahacatia, e sanc de drago, e enses, ajustat am album de huou.	And from those medicines which stop bleeding after a bite, such as aconitum, dragon's blood, and henna, adjusted with egg white.
E aprop aministra una canulha de plom ampla per so que la plagua no sia consolidada leugierament.	And it is advisable to administer a large lead catheter so that the wound does not become somewhat consolidated.
E tengua aquela per alcus jorns e aministra calgua de li sec.	And keep that one for several days and administer lukewarm vinegar.
E aprop sia curada am l’autra curacio de consolidacio entro que sia sanada.	And it is advisable to be cured with the other cure of consolidation before it is healed.
E alcunas vetz accideys en la mayre nativitat de autres carns, e lahoras cove que inscidas segon aquesta manieyra.	And some times accidents occur in the major nerves of other flesh, and then it is advisable to insert them in this manner.
Mays si aysso es per apostema crancos, a l’apostema crancos le qual es en la mayre no sia fayta contrarietat am ferr en deguna manieyra.	But if it is for gangrene, then to the gangrene which is in the flesh, let no opposition be made with iron in any manner.
Capitol .lxxiii.	It seems like we've reached the end of a medieval medical text, possibly "The Book of Medicines" or similar work. The language and style are characteristic of the 14th to 16th centuries.
De la cura de emorroydas e de tayl e de botor roja que accideysso en le conh de las femnas.	A cure for haemorrhoids and piles that occur in the region of the vagina in women.
Emorroydas so apprecio dels orificis de motas venas entro que de aquelas corro mot sanc continuadament; e cum so antiquadas emorroydas e son fayts theyls.	Haemorrhoids are swellings of the veins around those which blood continuously flows, and when old haemorrhoids become hard.
E ja yeu he dit en la divisio las specias de aquelas e les senhals de aquelas, e diyre ayssi aquelas que recebo curacio e aquelas que no recebo curacio.	And now I have told you about the kinds of those and their signs, and said which ones receive a cure and which ones do not.
Donc dic que emorroydas e theyls quan so en le preon de la mayre e no apparo al sentiment, lahoras en aquelas no sia fayta curacio am ferr.	Therefore I say that haemorrhoids and the hardness when they are in the rectum of a major woman and do not appear to her sense, there is less chance of a cure with iron.
Mays aquelas las quals so en le orrifici de la mayre sobre las quals catz sentiment, so aquelas que so curadas.	But those which are in the opening of the major woman and cut into her sense, are those that are cured.
E cove que tu metas la femna en mayso frega e aprop exten atheyl am les forfexs, o am drap aspre, e inscideys aquelas am las razitz.	And you must put the woman in hot water and hold her tightly against the hardness with iron instruments, or with rough cloth, and incise those with sharp scissors.
E aprop pulveriza sobre aquelas deves le fluxs del sanc de una de las polveras insciscivas ses mordicacio, ayssi cum acassia e semblant ad aquels.	And you must powder it over those with the bleeding from one of the incisive powder mixtures without medication, such as assafoetida and similar to that.
E aprop enpellesca les sieus pes per una hora, e aprop pausa aquela en aygua freja.	And you must pack their bottom with mud for an hour, and then pause her in cold water.
E si persevera le fluxs del sanc, lahoras fay aquela sezer en decoccio de sumat e de scorsas de milgranas e de gualas e de semblantz.	And if the hemorrhaging of blood persists, then make a decoction with sumac and sorrel leaves and pomegranate rinds and roots and similar things.
