Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
E si la corrupcio o la percussio es en la extremitat del dit, lahoras tu inscideys le dit e no dones spazi a la corrupcio per que ane entro a la ma.	And if the corruption or the sting is in the extremity of the finger, then you should cut off the finger and not give space for the corruption to spread into the hand.
E semblantment si accedeys a la ma, lahoras tu inscideys aquela de la razit del focil, e no dones spazi a la corrupcio entro que prengua en le focil del bras.	And similarly, if it reaches the hand, then you should cut off that of the wrist, and not give space for the corruption to spread into the forearm.
E si envezeys aquel, lahoras inscideys le bras entro al coyde en la junctura.	And if it reaches further, then you should cut off the arm at the elbow in the joint.
E si passa otra la corrupcio e la vezes enviro le coyde, lahoras en aquel es la mort del malaute; e aministrar autra causa otra aquo en curacio es quantitat de vertut.	And if the corruption passes beyond that and reaches as far as the elbow, then it is the death of the patient; and to administer another cause or treatment at this point would be a quantity of virtue. (i.e. futile or unnecessary)
E semblantment fay del pe quan corrupcio envezeys le dit del pe, lahoras tu inscideys aquel entro ad un dels nozes.	And similarly, if the corruption reaches as far as the toe of the foot, then you should cut off that part up to one of the joints.
E si pren en la pente del pe, lahoras tu inscideys tot le pe.	And if it spreads to the ankle of the foot, then you should cut off the entire foot.
Mays si pueja entro al denol, lahoras tu inscideys la camba entro a la junctura del denol.	But if it reaches up into the leg, then you should cut off the thigh up to the joint of the knee.
E si la corrupcio ja es pervenguda sobre le denol, lahoras en lu no es engen sino dimissio, e layssar le malaute a la mort.	And if the corruption has already spread over the leg, then there is no cure but death, and leave the patient to die.
E la manieyra de inscidir le membre o de serrar lu es que tu strenhas le liament en la partida pus dejos la qual voles inscidir, e strenh autre liament sobre le loc; e extenda le ministre un liament a las partidas dejos, e extenda le ministra autra liament en sus; e tu separa la carn la qual es entre dos liamentz ain spatum lat entro que sia descuberta tota la carn; e aprop sia inscidit o serrat.	And the method of cutting off or amputating the member is that you tightly bind the ligament at the lower part from which you want to cut, and then tie another ligament over the spot; and extend the minister a ligament to the lower parts, and extend the minister another ligament above; and you separate the flesh that is between the two ligaments by inserting a spatula in between until all the flesh is exposed; and when it's ready to be cut or tied off.
E cove que sia pausat drap de li de totas partidas per so que no toque le loc sa, e que vengua al malaute lesio ajustada e apostema caut.	And it is necessary that the ligaments be tightened all around so that they do not touch the cut area, and so that they bring a healing wound and a clean abscess to the patient.
Mays si accideys flux de sanc quan obras, lahoras tu cauteriza le loc coytadament, o pausa sus lu alcunas polveras restrenhentz le sanc; e aprop retorna a la tua medicacio entro que sia complida.	But if bleeding occurs while you are working, then you should carefully cauterize the area or apply some constricting powders to stop the bleeding; and as soon as possible return to your treatment in order to complete it.
E aprop lia le membre plaguat am liament al u convenient, e cura aquel entro que sia sanat.	And then bind the wounded member with ligaments to what is convenient, and cure that part until it is healed.
E yeu recomti a tu aquo que endevenc a un home en le sieu pe, aquest meteys accident le qual yeu e a tu recomtat, le qual es quar accidic a lu negror en le sieu pe am adustio que era asemblada a combustio de foc.	And I recommend to you that you attempt on a man in his foot, the disease which has befallen him and which we have both recommended, which is when blackness occurs in his foot due to a burn caused by fire.
E aquela corrupcio accidic primierament en le sieu dit entro que tendec tot le pe.	And that corruption occurred first in his toe inside which spreads throughout the foot.
E adonc aquel home preparec per si meteys pus que vic la curacio anar al membre am la vehemencia de lu que atrobec de dolor e de adustrio de lu, e el inscidic aquel pe entro a la junctura, e foc sanat.	And then that man prepared himself in case the pus was going to burst, for his pain and burning to increase, and he applied an ointment to the foot between the joints, and it healed.
Lonc temps accidic a lu aquela meteyssa corrupcio en le dit de la ma indic.	Long time was this corruption in the toe of his hand.
E adonc venc a mi, e so me perforsat repercutir aquela superfluitat am aquo que pausegui sobre la ma de las medicinas, aprop la mundificacio del cos de lu; e no es repercussa la superfluitat e comensec anar al autra dit entro que comensec en la ma.	And then I came to him, and showed him how to expel that excess by pouring the medicine over his hand; and it was not expelled, but instead began to go towards another toe.
E el apelec me a inscidir la ma de lu, e yeu no volgui far aquo sperant sobre la repercussio de aquela superfluitat, e mays que temegui deves la inscizio de la ma de lu mort, quar la vertut del malaute era sobre cazement.	And he asked me to apply the medicine to his hand, and I did not want to do so because I was afraid of the reaction of that excess, and even more I feared applying a deadly ointment to his hand, for the virtue of the disease was in its hardness.
E pus que el se desperec de mi, es retornat en la sua terra e pervenguec a mi que aquel home preparec e inscidic la sua ma tota, e es sanat.	And after he left me, he returned to his land and came back to see that the man had prepared himself and applied the medicine to his entire hand, and it was healed.
E no he adhuzida aquesta narracio sino per que sia adjutori sobre aquo que catz de aquesta malautia, e que sia significacio per la qual sia significada e segon la qual sia obrat.	And I have not written this story unless it be helpful for those who suffer from this disease, and to signify its meaning by which one may understand and act.
De cura sinuum et qualitate clisterizationis cum medicinis.	On the cure of fistulas and the quality of poultices with medicines.
Quan accideys apostema en alcus membres carnozes e·l spazi de l’apostema es prolonguat entro que fa colleccio de sania, e aprop es romput e perforat, e es eyssida de lu la sania, e roman le loc vuoyt quays cum si era vayssel, e la codena que es desobre lu ayssi cum drap subtiliat, e no es pervengut a deriera corrupcio, e no inprimeys en le os o en nervi ni en liament, es apelat sinu, e no es nompnat fistula.	When an abscess forms on some fleshly members and the space of the abscess is prolonged to the point that it becomes a collection of pus, and it should be ruptured and perforated, and the pus is released from it, and the wound is left empty as if it were a vessel, and the skin that is over it becomes thin like fine cloth, and no corruption reaches the back part, nor does it press into the bone or nerve or ligament, it is called an abscess, but not fistula.
