Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
Adonc yeu pansegui la curacio de lu ja sia que no era confizat en la sanacio de lu, mays cessegui subtiliar aquel entro que foc sanat e le loc es consolidat.	I then pursued his treatment, knowing it was not certain for his recovery, but continued to apply a subtle remedy within that healed and the place became firm.
E yeu pus que vi le loc ja consolidat, timegui sobre le malaute que endevengues sobre lu accident de mal en le sieu ventre; e no endevenc alcu per aquo mal accident e romas en las suas milhos disposicios mangant e bevent, e aprop entrec en banh e es exercitat en sos ditz.	And when I saw the place healed and firm, I advised the patient to avoid any further accidents or harm to his abdomen; and not to indulge in any food or drink that may cause such a bad accident or rupture again, and also to abstain from baths and exercise for a while as directed.
E ja diysero alcus experimentados que quan endeve plagua en le budel, e es petita, lahoras cove que sia liada segon aquesta manieyra: e es que tu prenguas fromiguas de grans caps; e aprop ajusta las doas labias de la plagua e pausa una fromigua de aquelas que aja la boca uberta sobre las doas labias de la plagua; donc quan pren sobre aquelas e strenh la sua boca, abscindeys le cap de lu, quar adhereys e no es dissolvut.	Some experienced individuals suggested that when treating a small rupture in the intestine, it is advisable to bind it in this manner: take large-headed pins; align the two lips of the wound and place one of those pins with an open head on top of both lips of the wound; as you press them together and close the pin's head, cut off its tip because it sticks and does not come apart.
E aprop pausa autra formigua prop la primieyra, e no cesses aquo a far am formiguas una aprop autra segon la quantitat de tota la plagua.	Then place another ant nearby the first one, and do not stop until you have made ants in succession according to the quantity of the entire wound.
E aprop reduzeys aquela e cos la plagua; e romanguan aquels caps annexces en le budel entro que·l budel sia sanat; e no accideys al malaute degun nocument.	Then reduce the size of the wound and cut away its edges; leave those adjacent veins inside the cavity until it has healed, and do not cause any harm to the patient.
E ja es possible que·l budel sia liat am fiel subtil lo qual es fayt del budel de bestia annexs am lu, pus que es mes en agulha; e es que tu prenguas la extremitat de aquestz fiels de budel, e sia mot descarnat, e aprop lia la extremitat de lu am fiel de li, envolopat, e aprop entromet aquel fiel en agulhas e cos am aquel le budel, e areduzeys aquel en la disrupcio.	And it is possible to sew the wound with a fine thread made from the intestines of an animal; since it is thinner than usual, you should take the end of these intestinal threads and strip them thoroughly, then tie their ends together with a knot, insert that thread through the needle, and use it to suture the wound, reducing its size.
E aquesta manieyra de sutura am formiguas no es sino segon via de fiducia e d’esperansa.	And this method of suture with ants is but the second way of achieving trust and hope.
Mays si la plagua es gran e ampla, majorment si es en un dels budels subtils, quar lahoras no es engen sino subtiliacio, e no es sanacio de lu de tot.	However, if the wound is large and wide, especially when it occurs on one of the delicate cavities, then this is not true healing but rather a subtle concealment, and it will not be completely cured.
De curacio de zuchem e fistula.	On the treatment of sores and fistulas:
Sapias que tota plagua e apostema quan se envilheseys e se Antiqua, e es fayt ulcus, e no es consolidat e geta braç tot temps e no es abscindit, lahoras, en qualque membre sia, universalment es nompnada fistula e nos la apelam aquela azukem.	Here is the translation of the provided text: 
E fistula segon veritat es nodacio feutrada, dura, blanqua am la qual no es dolor e a la qual es conquavitat ayssi cum es conquavitat de pena de ausel; e per aysso nompnat aquela alcus rizatz, id est pena.	Here is the translation of the first source sentence: 
E es en alcus homes humida, la qual geta brac; e fort leu la humiditat es abscidida en alcunas horas.	And in some men, it is moist, which causes weakness; and often the moisture is quickly drained away within a few hours.
E alcunas veguadas aquesta humiditat es mota, e es pauca, e es grossa, e es subtil.	And sometimes this moisture becomes visible; it is small in quantity, thick in nature, and subtle.
E yeu ja he denant dit en la divisio, lahoras cum yeu diyssi las plaguas, que tot ulcus que no es sanat ni no es en lu nuda carn, no es aquo sino per una de ix causas: de las quals la una es o per pauquesa de sanc en le cos; o per malicia de lu; o quar entre lu e las labias es carn dura prohibent nativitat de carn; o quar es de mota legesa; o quar aquel ulcus en si meteys es poyrit e la materia que es a lu tramesa es de mala qualitat; o quar la medicina es enconvenient en la curacio de lu; o quan corrupcio catz en la regio, e es pestilencia; o per proprietat de regio ayssi cum endeve a Saragossa , en la qual es fayta difficil degestio de las malautias, e es tardada en aquela sanacio de apostema per natura; o quar en lu es os un, o motz osses.	And as I have mentioned before in the division, when I talk about diseases, any ulcer that does not heal and remains uncovered with flesh is caused by one of these reasons: either due to a lack of blood in the body; or because of the patient's constitution; or there is hard tissue between them and the ulcers, preventing new flesh from forming; or it is caused by an excessive amount of thin material; or the ulcer itself has become rotten, and the matter within it is of poor quality; or the medicine being used is not suitable for their treatment; or when corruption spreads to the region, causing pestilence; or due to the nature of the area, as in Zaragoza, where digestion is difficult and the healing of abscesses takes a long time; or because there are one or many bones within them.
Ja e mostrat totas aquelas causas, e·ls senhals de aquelas e la curacio de lor am medicinas en la divisio.	I have already shown all these causes, their symptoms, and the treatment with appropriate medicines in the division.
E cove assi que yeu fassa a tu saber la curacio de fistula la qual es fayta per via de operacio am ma.	And now I will inform you about the treatment of fistulas, which are caused by surgical incisions with the hand.
E sapias que fistula accideys en totz les membres del cos; quar de aquelas son fistulas que perveno a las venas grantz e arterias, o als nervis, o al ciphac, o al budel, o a la vesica, o ad alcuna de las costas, o ad alcu dels spondils del dos, o ad alcuna de las juncturas compostas per composicio ayssi quo de la ma e del pe; e de aquelas so que dan a lu propinquitat del membre principal e de semblantz.	Know that fistulas can occur in any part of the body; some affect large veins and arteries, nerves, the spine, intestines, bladder, ribs, or the vertebrae of the back, as well as composite joints like those of the hand and foot. These are all located close to vital organs.
E donc aquela de aquestas fistulas que es segon aquesta manieyra es de las malautias de dificil sanacio, e no recep curacio, e occupacio am aquela es trebalh e ignorancia.	Therefore, these types of fistulas, which present in this manner, are among the diseases that are difficult to cure and do not respond well to treatment. Working with such ailments requires patience and a thorough understanding.
