Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
E sia la serradura segon le loc de la corrupcio un petit, segon que havem dit.	And let the saw be small depending on the location of the corruption, as we have said.
E si la corrupcio es en la junctura, inscideys aquela junctura corrumpuda, e serra le os la on es continuat del autra part.	If the corruption is in the joint, make an incision into that corrupted joint, and saw through the bone where it continues onto another part.
E si de la corrupcio es en la continuacio de doas juncturas, lahoras no es en lu razio sino engen.	And if the corruption is in the continuation of two joints, then it is not a natural occurrence but an artificial one.
E si la corrupcio es en le pecte de la ma o del pe, es mot dificil; empero cove que tu inquieras la corrupcio en qual manieyra appareys a tu, e que abradas aquela, e mondes aquela segon quascuna disposicio la qual es a tu possibla, e am cascum engen sia rectificat a tu, quan no fa a tu contrarietat vena o nervi.	Here is my translation of the provided text:
E sapias qual es inscididors e las serras a inscidir aquestz osses son motz segon le situament dels osses, e la preparacio de aquels, e la grosseza de aquels, e la subtilitat e la grandeza e la parvitat de aquels, e la duricia e la lor raritat; per que cove que tu prepares a tota specia de operacio estrument convenient ad aquela opperacio.	Here is the translation of the first source sentence: 
E sapias que aquela operacio significa a tu sobre la specia del strument del qual indigeysses; quan am tu es gran studi e lonc e conoyssensa de las manieyras de aquesta art, e testimoni de manieyras de malautias, quar lahoras ja tu las avias per tu meteys aquo que es convenient a lu dels sturmentz a tota malautia.	Here is my best attempt at translating the provided text into English: 
E yeu so a tu formant en la fi de aquest capitol le nombre dels instrumentz les quals pausaras cum eyssimples am les quals proceziras a la tua prohibicio la qual experimentaras sobre las autras.	And I will now list, at the end of this chapter, the instruments which you shall place with simples according to their categories and use them in your practice, which you are about to experience on others.
Forma de serra:	Saw shape:
Forma de autra serra:	Shape of another saw:
Forma de autra serra:	Shape of yet another saw.
Forma de autra serra gran:	Shape of a large saw:
Forma de ray:	Shape of a chisel:
Sia le cap de aquest ray segon la forma de cap de clau stellat, e les puntz de lu sian segon la forma dels puntz alstefegi.	Let the head of this chisel be shaped like a star-shaped key's head and its points follow the shape of the steel awl's points.
E no conveneys sino que am aquel sian confricadatz les caps de las juncturas quan so corrumpudas, o es la boca gran ampla.	And they must not be used to rub the heads of joints when they are corrupted or if its mouth is large and wide.
Forma de razori major dels autres:	Shape of the main razor among others:
Forma de razori menor:	Shape of the smaller razor.
Forma de razori lat:	Shape of the wide razor:
Forma de serra autra decentment fayta: sia fayt arc de lu pus sobira e la acuitat de lu de ferr, e le membre de lu de boys punhal descentment fayt.	The shape of another saw made in a suitable manner: its upper part is arched and sharpened with iron, while the handle of its wooden member is suitably crafted.
Forma de lu:	Forma de lu:
Forma de razori en la qual ha concavitat:	Forma de razori en la cual ha concavitat:
Forma de razori autra subtil:	Forma de razori autra subtil:
Forma de autra razori de curvada extremitat:	Form of another curved razor-like instrument:" 
Forma de rasori petit semblant a tenta:	Forma de rasori petit semblant a tenta:
Forma de incisori am le qual so inscidit les osses:	Forma de incisori am le qual so inscidit les osses:
Forma de inscisori autra minor:	Forma de inscisori autra minor: Another small incision method:
Forma de un autra inscissori; aquest semblant a ray, e la extremitat de lu es cum serra, e es exhibit en motz locs en la razio dels osses:	Forma de un autra inscissori; aquest semblant a ray, e la extremitat de lu es cum serra, e es exhibit en motz locs en la razio dels osses: Another incision technique resembling a rake, with its end like a saw, and it is used in many places on the bone surfaces.
Forma de ray lo qual conveneys a rasio de aquel que es perforat dels osses:	Forma de ray lo qual conveneys a rasio de aquel que es perforat dels osses: The shape of the rake is suitable for treating bone fractures caused by holes in the bones.
E la extremitat de lu es triangulada e de aguda extremitat.	E la extremitat de lu es triangulada e de aguda extremitat. And its end is triangular with sharp points.
E es fayt de ferr de India , e semblantment cove que totas las causas que havem ditas de rasoris e de inscissoris e de serras.	E es fayt de ferr de India, e semblantment cove que totas las causes que havem ditas de rasoris e de inscissoris e de serras: It is made of Indian iron and it covers all the same uses that we have mentioned for razors, scalpels, and saws.
De inscizio extremitatz e de la serratura dels osses.	De inscizio extremitatz e de la serratura dels osses: For incising the ends of bones and for locking bone fragments together.
Las extremitatz se poyresso o per causa intrinseca o per causa extrinseca, o cum tu auras medicat aquela corrupcio per curacio de aquelas medicinas e la curacio no comfereys, o vezes la corrupcio anar deves le membre la qual no percuteys denguna causa, lahoras cove que tu inscidas aquel membre entro aquo la hon acossec la corrupcio, per que le malaute evasesca per aquo de mort o de malicia que es major defeliment del membre.	Las extremitatz se poyresso o per causa intrinseca o per causa extrinseca, o cum tu auras medicat aquella corrupcio per curacio de aquellas medicinas e la curacio no comfereys, o vezes la corrupcion anar deves le membre la qual no percuteys denguna causa, lahoras cove que tu inscidas aquel membre entro aquo la hon acossec la corrupcio, per que le malaute evasesca per aquo de mort o de malicia que es major defeliment del membre: If the condition of the limb is due to an internal or external cause and you have already treated it with medicine but there has been no cure, sometimes the problem may spread beyond that area without any apparent reason. In such a case, one should cut open the affected member where the issue started so that the patient can avoid death or severe harm caused by losing the limb altogether.
E le senhal de aquel al qual accideys, es que·l membre es fayt negre entro que sia cujat que foc la ja comburit, o se poyreys aprop la negror entro que la poyredura aquela ane entro aquel membre que siec lu e que prengua tot le cors; e donc coyta te am inscizio de aquel.	Here is my translation of the provided text: 
E semblantment si es causa de la corrupcio percussio de alcunas causas venenosas ayssi cum de scorpio mari o de vupera o de rutela e de semblantz.	And similarly, if it is due to the corruption caused by certain venomous creatures such as the marine scorpion, viper, or toad, and others like them.
