Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
Mays en las femnas es una specia: e es que·l conh de la femna sobre le pentenilh es ayssi cum dos testiculs de home un pauc de tot yminiheys a la partida deforo ayssi cum le perpucii de home e dos testicols.	 "However, in women there is a kind: and it is that the vulva of the woman on the penis is similar to two testicles of a man, a little smaller at the opening like the foreskin of a man and two testicles.
E la curacio es de tres specias: de dos dels homes e de una specia de las femnas.	 "And the treatment consists of three kinds: two for men and one for women.
E es que cove que tu inscidas aquelas carns ajustadas entro que efuga la emprecio de aquela, e aprop que cures aquelas am curacio de las autras plaguas.	 "And it is necessary that you insert those fleshy parts until the swelling subsides, and then treat them with the remedies for other ailments.
E en la segonda specia dels homes de la qual yeys urina la qual es en la codena dels testiculs, no es curacio ni opperacio en lu.	 "And in the second type of men where there is urine in the scrotum, there is no cure or treatment for it.
Capitol .xxi.	 "Chapter 21
De lentinge e de carn eminent per causas de las femnas.	 "On swelling and prominent flesh due to causes of women.
Lentige fort leu es ajustada sobre causas naturals entro que es etressat e es fayt leg le reguardament; e alcunas veguadas es magnificada en alcunas femnas en tant entro que es spandit ayssi cum en les homes e perve entro al coito.	 "Prominent flesh due to natural causes should be compressed until it resolves, and care should be taken; sometimes in some women it becomes so prominent that it spreads like in men and continues during intercourse.
Adonc cove que tu tenguas la superfluitat de lentinge am la tua ma o am unci e inscidas.	 "Therefore, you should hold the swelling with your hand or a cloth and insert it.
E no ultimes en inscizio, majorment en le preon de la razit, per so que no endevengua flux de sanc.	 And do not hesitate at the end (of the procedure), especially on the vein of the face, so that there is no flow of blood.
E aprop cura aquela am curacio de las plaguas entro que sia sanada.	 Then care for it with treatments for wounds until it is healed.
Mays carn nascuda es carn que nays en le horrifici de la mayre entro que umple aquel, e fort leu es eyssit a las partidas deforo segon semblansa de coa (e per aquo alscus primiers appelero aquo “malautia caudada”); donc cove que nos inscidam ayssi cum inscidem lentinge, e curem aquela entro que sia sanada.	 But flesh that is born is flesh that is born within the horrible matrix of the mother until it fills it, and it leaves the parts outside according to its appearance (and for this reason some call it "tail-like illness"); therefore we must cut as we would cut a leech, and care for it until it is healed.
Capitol .lxxii.	 Chapter 72.
De curacio de alratica.	 On the treatment of arthritis.
Alratica es que le conh de la femna no sia perforat, o sia le trauc petit.	 Arthritis is when the vagina of a woman is not pierced, or it is too narrow.
E es o natural o accidental.	 And it is either natural or accidental.
Accidental es per malautia la qual ha precedit, e aquela es fayta o per carn nada ajustada o per ciphac subtil o espes.	 Accidental is due to previous illness, and this can be caused by poorly matched flesh or subtle or thick sperm.
E es fayt o en le preon de la mayre, o en les costatz de lu, o en le pus sobira de lu, o en le pus bas de lu, e prohibeys de cuoyt e de enprenguacio e de enfantament, e fort leu prohibeys las mestruas.	 And it occurs either in the womb of the mother, or in her hips, or in her upper abdomen, or in her lower abdomen, and it prevents sexual intercourse, pregnancy, and childbirth, and greatly hinders menstruation.
E la cognicio de aquela es fayta per reguardament de la metrona, si la oppilacio es apparent, propdana; mays si no es apparent, lahoras tu cerqua aquela am les tieus ditz o am le ray.	 And the recognition of that is done by observing the mother, if the opening is apparent, then it is certain; but if not, then you should search for it with your words or with a ray.
Mays si oppilacio es per ciphac subtil, e es propda a las doas labias, lahoras tu coyta e disromp aquela.	 But if the opening is subtle and close to the two lips, then you cut and break it open.
E es que pauses sobre las doas labias pulvils, e aprop pausa les tieus ditz indicz de amdoas las mas encemps.	 And place them over the two lips of the vulva, and then place your index fingers on both sides at the same time.
E la femna sia sobre le sieu dos, las sieuas coyssas extendudas, e aprop exten las doas labias am forsa entro que aquel ciphac subtil sia romput e la oppilacio sia uberta.	 And let the woman be on her back, with her legs spread, and then separate the two lips with force until that subtle opening is broken and the orifice is open.
E aprop pren lana e enbeu le4 en oli e pausa aquela sobre·l loc, e jagua am home le dia per so que·l loc inscis no sia consolidat.	 And then take wool and dip it in oil and place it on the spot, and have a man watch over it during the day to prevent the cut from healing.
Mays si le ciphac es gros e espes, lahoras cove que tu inscidas aquel am spatum lat o am fuelha de mirta.	 But if the opening is large and thick, then you should cut it with a scalpel or with a myrtle leaf.
Mays si la oppilacio es per carnada, lahoras suspen aquela am unci, e inscideys aquela.	 But if the opening is fleshy, then suspend it with a hook, and cut it.
E sian am tu las medicinas que fan cessar flux de sanc ses mordicacio, ayssi cum ahacatia, e sanc de drago, e enses, ajustat am album de huou.	 And you should have with you the medicines that stop bleeding without biting, such as agave, dragon's blood, and mugwort, mixed with egg white.
E aprop aministra una canulha de plom ampla per so que la plagua no sia consolidada leugierament.	 And then administer a wide lead canula so that the wound does not close too quickly.
E tengua aquela per alcus jorns e aministra calgua de li sec.	 And keep it there for several days, and administer some dry lint to it.
E aprop sia curada am l’autra curacio de consolidacio entro que sia sanada.	 And then it should be treated with the other method of consolidation until it is healed.
E alcunas vetz accideys en la mayre nativitat de autres carns, e lahoras cove que inscidas segon aquesta manieyra.	 And sometimes this happens during childbirth to other tissues, and then you should proceed in the same manner.
Mays si aysso es per apostema crancos, a l’apostema crancos le qual es en la mayre no sia fayta contrarietat am ferr en deguna manieyra.	 But if this is due to cancerous abscesses, do not perform any surgical procedure on the cancerous abscess that is present in the womb.
Capitol .lxxiii.	 Chapter 73.
De la cura de emorroydas e de tayl e de botor roja que accideysso en le conh de las femnas.	 On the care of hemorrhoids, and tail, and red boils which occur in the vulva of women.
Emorroydas so apprecio dels orificis de motas venas entro que de aquelas corro mot sanc continuadament; e cum so antiquadas emorroydas e son fayts theyls.	 Hemorrhoids are considered to be caused by openings of many veins, from which blood flows continuously; and old hemorrhoids become thorns.
