Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
Mays si les uncis no so tengutz en aquelas per la humiditat de lor e mollificacio de aquelas, lahoras pren aquelas am drap aspre o am coto o am flassada de lana, e extratz aquelas am les tieus ditz, e aprop inscideys aquelas e polveriza sobre lor alcunas polveras caudas aprop la inscizio, per que sian ad aquelas en loc de cauteri; o cauteriza aquelas segon que es precedit en le capitol de cauterizar.	 But if scissors cannot be used due to their moisture and softness, then take those with rough cloth or a cloth or a woolen blanket, and extract them with the aforementioned things, and then cut them off and sprinkle some hot powders on them near the incision, so that they act as a cauterizing agent; or cauterize them as previously mentioned in the chapter on cauterization.
E aprop cura aquelas am l’autra curacio entro que sian sanadas.	 And then care for those with the other treatment until they are healed.
E si le cul no obezeys a egressio, lahoras cristerisa le malaute am cristeri en le qual sia mordicacio petita, e sia lavat am aquel aquo que es en le cuol e que obezesca a egressio leugierament quan le malaute s’esprem.	 And if the anus does not obey to expel [waste], then anoint the patient with a small pinch of castor oil, and wash them with that water which slightly facilitates expulsion when the patient is pressed.
Mays si las emorroydas so defora le cul, lahoras la causa de lor es leugiera, e es que tu prenguas aquelas am la tua ungla, o que prenguas aquelas am unci, e inscidas aquelas, e aprop cura aquelas am aquo que havem dit entro que sian sanadas.	 However, if the hemorrhoids are protruding from the anus, then their cause is minor, and it is that you should take them with your nail or a thread, and push them back in, and then care for them with the aforementioned water until they are healed.
E aquel que avoreys inscizio, cove que aministres sutura de lor segon aquesta manieyra: pren fiel envolopat e entromet aquel en agulha e aprop extratz las emorroydas a las partidas dessus, e fay aquel penetrar am la agulha en la razit del autra part, e envolveys las doas extramitatz del fiel en la partida pus dejos de la agulha, e so latitudinalment; e estrenh la emorroyda am strectura fort, e aprop noza le fiel e extratz la agulha.	 And he who has prolapse, it is necessary to administer suture in this manner: take a thread wrapped around and insert it into a needle, then pull out the hemorrhoids from both parts [of the anus], and make the needle penetrate through the middle of the other part, and wrap the two ends of the thread around the part below the needle, and tie them tightly; tighten the hemorrhoid with strong tension, and then knot the thread and remove the needle.
E fay aquo a totas, e layssa de aquelas una e no la cozes, per so que la superfluitat del sanc corra de aquela.	 Do this for all [hemorrhoids], and leave one out and do not tie it, so that the excess blood may flow from it.
E aprop pausa sobre le cul drap enfus en oli rozat o en cerot; e pausa aquel sobre·l cuol e comanda al malaute que·s repause.	 And then place over the wound a cloth soaked in rose oil or wax; and place that over the wound, and instruct the patient to rest upon it.
E aprop layssa aquela entro que caja; e quan es casuda, cura aquelas am enguentz o am autra curacio entro que sia sanat.	 And then let that be within until it falls off; and when it has fallen off, cure it with unguents or with another remedy until it is healed.
De curacio de fistulas.	 About the treatment of fistulas.
Motas veguadas accideys per exseccacio de fenda o per costriccio de natura.	 Many occurrences happen due to the dryness of a crack or due to the natural constriction.
E cum so antiquadas e no val en aquela medicina, lahoras cove que tu razas aquelas am la puncta de spatum o am la tua ungla entro que sian faytas humidas e sia hostada de aquelas la escorsa pus desus, la qual prohibeys aquelas de consolidacio; e aprop cura aquelas entro que sian consolidadas.	 And when they are old and that medicine does not work, then it is necessary for you to scrape them with the point of a spatula or with your nail until they become moist, and remove the dried pus from above, which prevents their consolidation; and then cure them until they are consolidated.
Lahoras tu osta aquelas am razio pus vehement que la primieyra entro que mot sancno e sian excoriadas; e aprop cura aquelas entro que sian sanadas.	 Then you should remove them with abundant, strong pus until they become very clean and are exfoliated; and then cure them until they are healed.
De curacio de almesamir, so es clau.	 About the treatment of almessim, which is a kind of ringworm.
Sapias que alamermar, so es clau, e no es si no notz redon segon la color del cors semblant a cap de claviel, e es fayt en tot le cors e majorment en las partidas dejos les pes e als ditz, e endeve per aquels dolor deves le anament.	 Know that ringworm is similar to a nail, and it is not so unless it is round according to the color of the body, resembling the head of a nail, and it occurs throughout the body, mainly in the regions under the feet and armpits, and from these places the pain should be treated.
E adonc cove que sia inscidit aquo que es en le circuit del clau, e sia tengut am les forfexs o am unci, e sia eradicat de la sua razit; e aprop cura aquel.	 And then it is necessary that what is around the nail be cut out, and it should be held with forceps or tweezers, and it should be extracted from its root; and then care for that.
E si vols, cauteriza le segont que es precedit en le sieu capitol.	 And if you wish, cauterize the following area as prescribed in the previous chapter.
Mays de veruca es eminencia petita aspre fistulada redonda sobre la superficia del cos, e motas veguadas veno en las mas dels enfantz.	 But a wart is a small, rough, circular projection on the surface of the body, and many are seen in children's hands.
E curacio de lu es que estendas e inscidas aquela, o que estrenhas aquela am fiel o am pel entro que caja.	 And its treatment is that you should spread and cut it out, or that you should strangle it with wire or hair that fits inside it.
E si vols, cauteriza aquo, segon que havem dit, am foc o am medicina acuta.	 And if you wish, cauterize it, as we said, with fire or with a sharp medicine.
E ja so eradicadas enversas e no-enversas am le instrument le qual yeu diyre.	 And already removed inverted and non-inverted ones with the instrument that I have mentioned.
Mays formica es eminencia petita feutrada o fistulada grossa sobre la superficia del cos anant mot en le preon, e quan le freg atroba aquela es centit en lu semblant de mordificacio de formigua, e es fayta entorn le cos.	 But a mole is a small, hairy or large, circular projection on the surface of the body, most commonly in the face, and when the cold finds it, it becomes like a bite from an ant, and it is made around the body.
E curacio de lu es que prenguas una canula de pena de auca o de pena de voltor, e sia fort, e pausa aquela sobre la formigua entro que la contengua le cercle de la canula de las partidas de lu; e aprop revolveys la tua ma am la canula entro que inscidas aquo que es en le circuit de la formigua, e pauses aquela en le preon de la carn, e que eradiques la formigua de la sua razit.	 And its treatment is that you take a quill of a goose feather or a vulture feather, and it should be strong, and place it over the mole until the circle of the quill covers all parts of it; and then turn your hand with the quill until you cut out what is around the mole, and place that on the face of the flesh, and extract the mole from its root.
E si vols, fay aquo am canula de eram o de ferr segon aquesta forma:	 And if you wish, do this with a reed or iron probe according to this method:
Sia la partida desus de la canulha trahent a subtilitat, sorda (so es no-perforada), envolopada per so que sobre le dit la aprencio de lu sia ablaviada e la revolucio de aquela.	 The opening of the probe should be delicate and not piercing, wrapped in such a way that when it is placed on the tongue, its sensation is blunted and its rotation is controlled.
