Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E donc cum tu vols cauterizar aquel, considera si la lepra es comussan e as aquela curada am aquo que havem dit en la divisio e no deysen, ni esta, e temes sobre le malaute que la corrupcio comprehenda tot le cors de lu e tota la compleccio de lu, lahoras cauteriza aquel sobre le cap am v cauteris: am un en le mieg loc del cap, e am le segon pus dejos de lu, eves le front a la fi dels cabels; e amdos sobre dos corns; e am un detras, sobre la nuca o servitz.	 And therefore when you wish to cauterize that area, consider if the leprosy is common and if it has been treated with the water we mentioned in the division, and neither say nor do this. Be mindful over the patient that corruption may spread throughout their body and entire complexion. In such a case, cauterize that area on the head with five cauteries: one in the middle of the head, the second lower than the first, at the hairline; and two on the temples; and one at the back, on the nape or occiput.
E ultima la tua ma am le cauteri un pauc entro que emprema en le os una petita empressio, e de lu sian deslocadas las scorsas, per so que la expiracio de grossas vapors sia alleujada de lu; e cauteriza sobre la melsa segon que es precesit.	 And finish with your hand and the cauteries a little deeper, pressing into the bone to make a slight indentation, which will displace the scabs and thereby alleviate the expulsion of thick vapors from him; and cauterize on the spleen as needed.
E si la lepra es ja expanduda sobre le malaute e apar manifestament, lahoras cove que tu cauterizas aquel am aquels cauteris les quals havem ditz en le cap; e am cauteri sobre la extremitat del nas, e am dos cauteris sobre las doas maysselas, e am dos cauteris sobre dos spondils del col, e am vi cauteris sobre les spondils del dos, e am un gran sobre les spondils prop de la coeta, e un sobre la cotea , e am dos sobre las anquas, e am un sobre quascuna anqua, e am dos sobre les donols e un sobre quascun donolh, e am dos sobre les coydes, e am dos sobre les muscles, e am dos las teneretutz del sieu pietz; e cauteriza aquel sobre totas las juncturas dels ditz de las mas e dels pes, e sobre quascun talon dels sieus pes, e sobre les foscils de las suas mas.	 And if the leprosy has already spread over the patient and appears manifestly, then it is necessary that you cauterize with those cauteries which we have mentioned on the head; and with one cautery on the tip of the nose, and two cauteries on both cheeks, and two cauteries on the two shoulder blades of the neck, and six cauteries on the shoulder blades of the back, and one large one on the shoulder blades near the spine, and one on the spine, and two on the ankles, and one on each ankle, and two on the heels and one on each heel, and two on the elbows, and two on the wrists, and two on the knuckles of the hands, and cauterize that on all the joints of the fingers of the hands and the feet, and on each heel of his feet, and on the soles of his feet.
E guarda te dels nervis les quals so sobre le talo que no comburas aquels.	 And be careful of the nerves that are on the sole [of the foot], so that you do not burn them.
E alcunas veguadas es cauterizat am un cauteri sobre le os del pentenilh e am autre sobre la boca del stomac, e autre sobre le fietge.	 And sometimes it is cauterized with a cautery on the bone of the knee and another on the mouth of the stomach, and another on the chest.
E sapias que quant mays ajustas cauteris, tant es mays juvatiu e mays conferent; e sapias que le malaute no ha en le cauteri dolor, ayssi cum han les sas, per so quar le cors de lu ja es stupefayt.	 And know that the more precisely you apply the cautery, the more beneficial and effective it is; and know that the patient does not feel pain in the cauterization itself, just as his servants do, because his body is already numb.
E cove que les cauteris sian grans o paucs segon les membres e las juncturas segon que es precedit de las specias dels ferramentz.	 And it is necessary that the cauteries be large or small according to the members and joints, as has been established by the types of surgical instruments.
E aprop cura le cauteri am farina de errs coyta am mel e am l’autra curacio entro que sia sanat.	 Then cure the cauterized area with flour mixed with honey and with other remedies until it is healed.
Capitol .xlviii.	 Chapter XLVIII
De cauterizacio de stupor.	 On Cauterization for Stroke
Quan alcun membre es stabozit o adormit e es curat am medicinas, olis e emplastres, e no es sanat, lahoras tu cauteriza aquel membre stabozit am cauteris segon que merita la grandesa del membre o la parvitat de lu.	 When a member is stunned or numb and is treated with medicines, oils, and plasters, and does not heal, then you cauterize that numb member with cauteries according to the size of the member, whether large or small.
E sia lo tieu cauteri intrant la ispicitut de la codena un pauc.	 And let your cautery enter a little into the thickness of the tendon.
E aprop cura aquel am enguent entro que sia sanat.	 And then care for him with ointment until he is healed.
E alscunas veguadas es cauterizada alcuna stupor le qual endeve a las mas e als pes, e als spondils del dos e ves le eysiment dels nervis les quals mavon aquel membre, e es remauguda la stupor.	 And sometimes the area is cauterized where there are numbness or tingling sensations in the hands and feet, in the vertebrae of the back, around the eyes of the nerves that govern those limbs, and the numbness is removed.
Mays no prusuma sobre aquo sino aquel que es savi en la anotomia dels membre e de la egressio dels nervis tot le cors moventz.	 But do not attempt this unless one is wise in the anatomy of the limbs and the course of the nerves that move throughout the body.
Capitol .xlix.	 Chapter XLIX
De cauterizacio de albaras que es morfea.	 About the cauterization of blisters that have formed.
Quan albaras es antiqua e no comfereys a lu alcu dels enguentz de medicina, lahoras tu cauteriza sobre aquela am cauteri preon un pauc segon la quantitat de la specitut de la codena entro que sia remauguda la blancor e la color de lu, e la color de lu sia mudada.	 When a blister is old and does not respond to any of the medicinal ointments, then you cauterize that area with a pointed cautery for a short period of time according to the size of the head of the blister, until the whiteness and color of it are removed and its color has changed.
E aprop cura aquel am farina de errs e de lentilhas am oli rozat e am folhas de arnagrosa, e am sanc de colomba o am sanc de yronda, da cascuna sia una partida e totas sian mescladas, e aprop sia linit un drap e sus le loc sia pausat entro que sia sanat.	 And then care for it with a poultice made of barley flour and lentils mixed with rose oil and arnica leaves, and pigeon blood or swallow blood, each being one part, all mixed together. Then a cloth is soaked in this mixture and placed on the area until it heals.
Capitol .l.	 "Capitulum Primus" or "Chapter One". This phrase indicates that we are starting with the first section of the medical treatise.
De cauterizacio de cranc.	 "About the Cauterization of Cancer." This sentence is likely the title of Chapter One, discussing the medieval medical treatment for cancer through the use of cautery.
Quan canser es comensan e vols aquel ostar, lahoras cauteriza aquel am cauteri de cercle en le circuit de lu ayssi cum es revolgut.	 "When cancer begins and you want to remove it, then cauterize the area with a circular cautery around its circumference in such a way that it is completely burned." This sentence provides instructions on how to treat cancer using cauterization in medieval medicine.
