Praefatio.	Foreword.
Si autem est natiuitas carnis in loco adhaerentiae quae est retro: tunc oportet ut incidas totum eius, et extrahas ouum, sicut diximus.	If however there is a growth of flesh at the place of adhesion which is behind: then it is necessary to make an incision throughout all of it, and extract the tumor, as we have said.
Cum ergo completur operatio tua, tnnc imple uulnus in lana infusa in oleo rosato, et uino: deinde cura ipsum cum reliqua curatione, donec sanetur.	When therefore the operation is complete, then apply a dressing soaked in rose oil and wine; afterwards treat it with the remaining treatment until it heals.
¶ De cura Ramicis, quae est cum Vite.	On the treatment of fractures, which is with Vite.
Caput LXIIII.	Chapter 63.
Uitis est apostema inuolutum quadam inuolutione, simile botro, cum mollificatione testiculorum: et fit difficilis super infirmum motus et exercitium, et deambulatio.	It is a hidden abscess, similar to a boil, with softening of the testicles, and it makes movement and exercise difficult for the patient, and walking.
Et in curatione huius aegritudinis est ex timore, propter illud cuius praecessit rememoratio.	And in the treatment of this disease, there is fear because of the previous memory of what preceded it.
Verum oportet, ut dicamus operationem in ea secundum quod fecerunt primi.	However, it is necessary that we describe the operation in this according to what the first ones did.
Dico ergo, quod oportet ut facias sedere infirmum super sedem eleuatam.	I say therefore, that it is necessary for you to make the patient sit on an elevated seat.
Deinde impelle suspensorium testiculorum ad inferiora.	Then apply a poultice to the lower testicles.
Deinde tene cutem testiculorum cum digitis tuis, cum uasis quae sunt propinqua uirgae: et teneat ea minister alius, et extendat ea extensione uehementi.	Then hold the skin of the testicles with your fingers, with vessels that are near the veins; and let another assistant hold them, and stretch them with a vigorous stretching.
Deinde incide cum spatumili lato acuto sectione transuersa in directo uasorum, donec detegantur uasa.	Then make an incision with a broad, sharp scalpel, making a transverse section directly into the vessels, until they are exposed.
Deinde excoria ab omni parte, sicut diximus tibi in extractione Arteriarum quae sunt in timporibus.	Then remove everything from every side, as we have told you in the extraction of the arteries that are in the temples.
Postea fige in eis acum in qua sit filum duplum, et liga ipsum in primo locorum quibus accidunt Vites: et liga ipsum iterum in ultimo eorum.	Next, place a thread in them where there is a double filament, and tie it first to the places where the Vites meet; and tie it again at their ends.
Deinde seca ea in media sectione recta secundum longitudinem corporis, et extrahe quod aggregatur ex humiditatibus faeculentis corruptis.	Then cut them off in a straight section in the middle, according to the length of the body, and extract what has accumulated from foul, corrupt humors.
Deinde cura uulnus cum curatione reliquorum uulnerum, in quibus uis generari saniem, ut cadant uasa quae nutriunt unum testiculorum.	Then treat the wound with the treatment of other wounds, in which it is necessary to generate a healthy humor, so that the vessels which nourish one testicle may fall.
Non est enim malum per illud.	It is not an evil through that.
Si autem accidat Vitis omnibus uasis, tunc oportet ut extrahantur propter hoc testiculi cum uasis: ut non priuetur ouum nutrimento, propter incisionem, et tabescat, uel arescat, et non sit iuuamentum cum eis.	If, however, it happens to all the vessels, then it is necessary that they be extracted on account of this: so that the eye may not be deprived of its nourishment, because of the incision, and become dry, or wither away, and there may not be a remedy with them.
¶ De cura Ramicis intestinalis.	On the treatment of an intestinal rupture.
Caput LXV.	Chapter 65.
Euentus huius Ramicis est ex sectione, quae accidit in sifach extenso super uentrem in parte inguinum ex mirach uentris.	The cause of this rupture is from a blow, which occurs in an extended area above the navel on the part of the groin from a stroke of the belly.
Quare descendunt intestina ex illa Ruptura ad unum testiculorum.	Because the intestines descend from that rupture to one of the testicles.
Et haec Ruptura est aut ex sifach, aut extensione eius.	And this rupture is either from a blow or from its extension.
Et accidunt istae duae species ex caussis multis: aut ex percussione, aut saltu, aut clamore, aut eleuatione rei grauis, et similibus.	And these two types occur from many causes: either from a blow, or a fall, or a shout, or the lifting of a heavy thing, and similar things.
Et signum, quando est ex extensione sifach.	And the symptom is when it is from an extension of a blow.
Est quod accidit paulatim in tempore longo, et non accidit subito: et est apostema aequale uersus profundum: propterea, quod sifach comprimit intestinum.	It is what occurs gradually over a long period of time and does not occur suddenly: and it is an equal abscess towards the deep part: therefore, because the blow compresses the intestine.
Et signum eius quando est ex sectione sifach, quia facit accidere ex principio sui dolorem uehementem subito: et est apostema diuersum, apparens sub cute propinque: et illud est propter exitum intestini, et cursus eius ad exteriora sifach.	And the symptom of it when it is from a blow, because it causes sudden severe pain from the beginning: and it is a diverse abscess, appearing under the skin nearby: and that is because of the exit of the intestine, and its course to the external area of the blow.
Et quandoque egreditur cum intestino zirbum: et nominatur haec Ramex intestinalis, et zirbia: et quandoque fit cum uentositate.	And sometimes it goes out with the intestine a little piece: and this is called intestinal rupture, and hernia: and sometimes it happens with flatulence.
Et quandoque currit in intestinum stercus, et retinetur illic: et est cum eo pernicies infirmi: quoniam facit accidere dolorem prauum, et praecipue quando premitur.	And sometimes feces runs into the intestine and is retained there: and it is with that a very harmful affliction: because it causes severe pain, and especially when it is pressed.
Et in curatione specierum aegritudinis huius cum ferro est timor: quare oportet ut caueatur casus in ea.	And in the treatment of this type of illness with an iron instrument, there is fear: because it is necessary to beware of accidents in it.
Et modus operationis est, ut praecipias infirmo, ut reducat intestinum manu sua ad interiora concauitatis suae, si obedit reditui.	And the method of operation is to press gently on the affected area, so that he may reduce the intestine with his hand to its internal concavities.
Deinde resupinetur super collum suum inter manus tuas: et eleua crura eius.	Then it will be placed back onto its neck between your hands: and you will lift up its legs.
Deinde extende cutem quae sequitur cutem ad superiora, et seca cutem testiculorum totam per longitudinem.	Then stretch out the skin that follows the skin to the upper areas, and cut the entire length of the testicles along their longitude.
Deinde fige in duobus labiis sectionis uncinos, secundum quod indiges ad aperiendum sectionem cum eis: et sectio sit secundum quantitatem, quod sit possibile, ut egrediatur ex ea ouum.	Then place the two labia of the perineal section, according to what is necessary to open up the section with them: and let the section be according to the quantity that is possible, so that it may emerge from it an egg.
