Praefatio.	Foreword.
Deinde aggrega duo labia cutis testiculorum cum sutura.	Then bring together the two labia of the skin of the testicles with a suture.
Deinde cura ipsum sicut reliqua uulnera, donec sanetur.	Then treat it as you would other wounds, until it heals.
Quod si inuenis ouum corruptum ex nigredine alia, tunc oportet ut liges uasa, quae sunt suspensorium, timens fluxum sanguinis.	If you find a corrupted fluid from the blackness of something else, then it is necessary to tie up the vessels that are the suspension, fearing a flow of blood.
Deinde abscinde testiculum cum suspensorio, et extrahe ouum: postea cura illud cum eo quod diximus.	Then cut off the testicle with its suspension, and extract the fluid: afterwards treat it as I have said.
Si uero aqua est aggregata in duabus partibus, tunc scias quia sunt duae ramices: seca ergo partem aliam secundum quod fecisti in altera aequaliter.	If water has accumulated in two parts, then know that there are two branches: therefore cut off the other part equally according to what you did in the other.
Et si aequatur tibi, ut sit operatio una, tunc fac: deinde absterge sanguinem.	And if it is equal to you, so that there is one operation, then do it: then stop the bleeding.
Et intromitte in sectiones lanam submersam in oleo, aut in oleo rosato: et pone deforis lanam aliam quam submersisti in uino et oleo, et expande eam super duos testiculos, et mirach uentris: et pone desuper pannos duplicatos, et sunt puluilli: et liga eos desuper cum ligamento, quod est habens sex secundum hanc formam.	And insert a woolen thread soaked in oil, or in rose oil: and put before it a woolen thread which you have soaked in wine and oil, and spread it over the two testicles, and wonder at the belly: and put above double cloths, and they are poultices: and bind them above with a ligature, which has six knots according to this form.
Deinde sumantur duo panni, et suantur, et impleantur la na carminata, secundum hanc similitudinem: et fiant extremitates quibus premitur ex coto, aut lana humida: et aggregentur cum strictura in lumbari bracharum: et una extremitatum accipiat super anum usque ad dorsum, et secunda accipiat ad partem pectinis: et duae extremitates super duas coxas inferius, et duae extremitates aliae super duo inguina, et aggregetur strictura tota in lumbari bracharum.	Then two cloths are applied, and they are moistened, and filled with woolen threads, according to this likeness: and they are made into extremities which are pressed out of a pot, or humid wool: and they are gathered together with a bandage in the lumbar region of the arms: and one extremity receives above the anus up to the back, and the second receives towards the part of the chest: and two extremities above the two hips below, and two other extremities above the two groin areas, and the entire bandage is gathered together in the lumbar region of the arms.
Et, quandoque artificialiter medicatur haec ramex cum cauterio loco sectionis cum ferro: et est, ut accipias cauterium cultellare subtile, et seces cum eo cutem testiculorum: et est ignitum, secundum quod narrauimus: donec quando detegitur sifac album continens aquam: tunc accipe cauterium, secundum hanc formam.	And when you treat these ramex artificially with a cautery at the site of the incision with an iron; and it is, as if you were to receive a subtle cautery knife, and cut with it into the skin of the testicles: and it is ignited, according to what we have narrated; until when you discover a white album containing water: then take the cautery, according to this method.
Assimilatur literae graecae.	The Greek letters are assimilated.
Deinde perfora cum eo illud sifac, et est ignitum, donec egrediatur humiditas tota.	Then pierce with it that album, and it is ignited, until all the moisture escapes.
Deinde extende sifac cum uncinis, et excoria cum cauterio subtili ignito, et incide ipsum secundum quod possibile est tibi, donec eradices totum eius.	Then stretch out the album with hooks, and scrape it with a subtle, ignited cautery, and cut into it as much as possible for you, until you eradicate all of it.
Et caue ex ouo, ne tangat ipsum ignis.	And beware lest it touches the fire.
Et scias, quod haec operatio est saluior, et longinquior a fluxu sanguinis, et melior quam operatio cum sectione.	And know that this operation is more beneficial, and farther from a flow of blood, and better than an operation with incision.
Si uero contrarietatem tibi facit in hora sectionis, aut in hora cauterii apostema calidum, aut fluxus sanguinis, aut aliquid aliud: tunc oportet ut cures quod contrarietatem tibi facit ex illo cum curatione quae conuenit ei, secundum quod praemissum est.	If however it causes a contradiction to you at the time of incision, or at the time of cautery, or apostema warm, or flow of blood, or something else: then it is necessary that you should cure what causes the contradiction to you from that with a treatment that is suitable for it, according to what has been previously stated.
Si autem infirmus est timidus, et non expectat super hanc operationem, propter horribilitatem suam: tunc administra perforationem secundum quod ego narro illud: et est.	If however the patient is faint-hearted and does not expect to survive this operation, because of its dreadfulness: then administer the piercing according to what I narrate about it: and it is.
Quando certificatur tibi apud te per illud quod diximus de significationibus, quod ramex est aquosa: tunc oportet quod facias sedere infirmum super sedem eleuatam.	When it is certified to you through what we have said about the signs, that the ramex is watery: then it is necessary that you should make the patient sit on an elevated seat.
Deinde perfora apostema in inferiori parte sui cum spatumili lato: et pone perforationem secundum longitudinem corporis, et sit apertio ampla, donec currat aqua tota.	Then pierce the apostema in its lower part with a broad spatula: and place the piercing according to the length of the body, and let the opening be wide, until all the water flows out.
Deinde pone super locum cotum, et liga ipsum, et dimitte ipsum ut currat residuum aquae: deinde cura ipsum, donec sanetur uulnus.	Then put it on a soft place, and bind it, and leave it to flow out the remaining water: then treat it, until the wound is healed.
Si autem contrarietas sit egressioni aquae in hora qua perforas ipsam: et non sit illud nisi propterea, quia panniculus albus contrarietatem facit in orificio uulneris, et prohibet exitum aquae: tunc oportet ut intromittas pennam in uulnus, aut instrumentum cum quo extrahitur aqua hydropicorum, cuius forma praecessit: aut adde in operatione uulneris parumper.	If however there is an obstruction to the flow of water at the time when it perforates it, and it does not happen except for this reason, because the white membrane creates an obstruction in the orifice of the wound, and prevents the exit of water: then it is necessary that you introduce a feather into the wound, or an instrument with which the watery fluid is extracted, whose form has been previously described: or add to the operation on the wound for a short time.
Et scias, quod aqua redit, et aggregatur post sex menses, aut circiter eos.	And know that the water returns and accumulates after six months, or around that time.
Cum ergo aggregatur, tunc pertoretur secundum eundem modum, et pertransibit infirmus dies suos.	When it therefore accumulates, then it should be pierced in the same manner, and the patient will pass through his days of weakness.
¶ De cura Ramicis carnosae.	On the treatment of fleshy wounds.
Caput LXIII.	Chapter 63.
