Ayssi comensan las paraulas de Albucasim .	The words of Albuquisim begin here.
E sapias qual es inscididors e las serras a inscidir aquestz osses son motz segon le situament dels osses, e la preparacio de aquels, e la grosseza de aquels, e la subtilitat e la grandeza e la parvitat de aquels, e la duricia e la lor raritat; per que cove que tu prepares a tota specia de operacio estrument convenient ad aquela opperacio.	And know that what instruments and cuts are needed to cut into those bones are many according to the situation of the bones, their preparation, size, subtlety, greatness, smallness, hardness, and rarity; therefore, it is necessary for you to prepare all sorts of instruments suitable for each operation.
E sapias que aquela operacio significa a tu sobre la specia del strument del qual indigeysses; quan am tu es gran studi e lonc e conoyssensa de las manieyras de aquesta art, e testimoni de manieyras de malautias, quar lahoras ja tu las avias per tu meteys aquo que es convenient a lu dels sturmentz a tota malautia.	And know that this operation signifies to you about the type of instrument which you need; when with you is great study and long experience in the ways of this art, and witness to the manners of diseases, for accordingly you had already learned through your own observation what is suitable for each disease.
E yeu so a tu formant en la fi de aquest capitol le nombre dels instrumentz les quals pausaras cum eyssimples am les quals proceziras a la tua prohibicio la qual experimentaras sobre las autras.	And accordingly, you have formed in the end of this chapter the number of instruments which I will pause with as simple ones, and with which I will proceed to your prohibition, which you will experience on others.
Forma de serra:	**Forma de serra:**
Forma de autra serra:	**Forma de autra serra:**
Forma de autra serra:	**Forma de autra serra:**
Forma de autra serra gran:	**Forma de autra serra gran:**
Forma de ray:	**Forma de Ray:**
Sia le cap de aquest ray segon la forma de cap de clau stellat, e les puntz de lu sian segon la forma dels puntz alstefegi.	**Sia le cap de aquest Ray segon la forma de cap de clau stellat, e les punts de lu sian segon la forma dels punts alstefegi.**
E no conveneys sino que am aquel sian confricadatz les caps de las juncturas quan so corrumpudas, o es la boca gran ampla.	**E no conveneys sino que am aquel sian confricadatz les caps de las juncturas quan so corrumpudas, o es la boca gran ampla.**
Forma de razori major dels autres:	**Forma de razori major dels altri:**
Forma de razori menor:	**Forma de razori menor:**
Forma de razori lat:	**Forma de razori lat:**
Forma de serra autra decentment fayta: sia fayt arc de lu pus sobira e la acuitat de lu de ferr, e le membre de lu de boys punhal descentment fayt.	**Forma de serra autra decentment fayta: sia fayt arc de lu pus sobira e la acuitat de lu de ferr, e le membre de lu de boys punhal descendant fayt.**
Forma de lu:	**Forma de lu:**
Forma de razori en la qual ha concavitat:	**Forma de razori en la qual ha concavitat:**
Forma de razori autra subtil:	**Forma de razori autra subtil:**
Forma de autra razori de curvada extremitat:	**Forma de autra razori de curvada extremitat:**
Forma de rasori petit semblant a tenta:	**Forma de rasori petit semblant a tenta:**
Forma de incisori am le qual so inscidit les osses:	**Forma de incisori am le qual so inscidit les osses:**
Forma de inscisori autra minor:	**Forma de inscisori autra minor:**
Forma de un autra inscissori; aquest semblant a ray, e la extremitat de lu es cum serra, e es exhibit en motz locs en la razio dels osses:	**Forma de un autra inscissori; aquest semblant a Ray, e la extremitat de lu es cum serra, e es exhibit en motz locs en la razio dels osses:**
Forma de ray lo qual conveneys a rasio de aquel que es perforat dels osses:	**Forma de ray lo qual conveneys a rasio de aquel que es perforat dels osses:**
E la extremitat de lu es triangulada e de aguda extremitat.	**E la extremitat de lu es triangulada e de aguda extremitat:**
E es fayt de ferr de India , e semblantment cove que totas las causas que havem ditas de rasoris e de inscissoris e de serras.	**E es fayt de ferr de India, e semblantment cove que totas las causas que havem ditas de rasoris e de inscissoris e de serras.**
De inscizio extremitatz e de la serratura dels osses.	**De inscizio extremitatz e de la serratura dels osses.**
Las extremitatz se poyresso o per causa intrinseca o per causa extrinseca, o cum tu auras medicat aquela corrupcio per curacio de aquelas medicinas e la curacio no comfereys, o vezes la corrupcio anar deves le membre la qual no percuteys denguna causa, lahoras cove que tu inscidas aquel membre entro aquo la hon acossec la corrupcio, per que le malaute evasesca per aquo de mort o de malicia que es major defeliment del membre.	**Las extremitatz se poyresso o per causa intrinseca o per causa extrinseca, o cum tu auras medicat aquela corrupcio per curacio de aquelas medicinas e la curacio no comfereys, o vezes la corrupcio anar deves le membre la qual no percuteys denguna causa, lahoras cove que tu inscidas aquel membre entro aquo la hon acossec la corrupcio, per que le malaute evasesca per aquo de mort o de malicia que es major defeliment del membre.**
E le senhal de aquel al qual accideys, es que·l membre es fayt negre entro que sia cujat que foc la ja comburit, o se poyreys aprop la negror entro que la poyredura aquela ane entro aquel membre que siec lu e que prengua tot le cors; e donc coyta te am inscizio de aquel.	**E le senhal de aquel al qual accideys, es que·l membre es fayt negre entro que sia cujat que foc la ja comburit, o se poyreys aprop la negror entro que la poyredura aquella ane entro aquel membre que siec lu e que prengua tot le cors; e donc coyta te am inscizio de aquel.**
E semblantment si es causa de la corrupcio percussio de alcunas causas venenosas ayssi cum de scorpio mari o de vupera o de rutela e de semblantz.	**E semblantment si es causa de la corrupcio percussio de alcunes causas venenosas ayssi cum de scorpio mari o de vupera o de rutela e de semblantz.**
