Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E aprop pausa autra formigua prop la primieyra, e no cesses aquo a far am formiguas una aprop autra segon la quantitat de tota la plagua.	Then place another needle near the first one, and do not stop doing this until you have done it for each amount of the abscess.
E aprop reduzeys aquela e cos la plagua; e romanguan aquels caps annexces en le budel entro que·l budel sia sanat; e no accideys al malaute degun nocument.	Then return that and the abscess to its place; and those needles remain in the intestine until the intestine is healed; and do not harm the patient in any way.
E ja es possible que·l budel sia liat am fiel subtil lo qual es fayt del budel de bestia annexs am lu, pus que es mes en agulha; e es que tu prenguas la extremitat de aquestz fiels de budel, e sia mot descarnat, e aprop lia la extremitat de lu am fiel de li, envolopat, e aprop entromet aquel fiel en agulhas e cos am aquel le budel, e areduzeys aquel en la disrupcio.	And it is possible that the intestine is torn by a sharp, thin needle attached to it; and you take the end of these needles, which is very sharp, and wrap it around the end of the intestine, then insert those needles into the disruption.
E aquesta manieyra de sutura am formiguas no es sino segon via de fiducia e d’esperansa.	And this method of suturing is not other than the second way of faith and hope.
Mays si la plagua es gran e ampla, majorment si es en un dels budels subtils, quar lahoras no es engen sino subtiliacio, e no es sanacio de lu de tot.	But if the wound is large and wide, especially in one of the thin intestines, then it cannot be sewn up but only closed, and not healed from all of it.
De curacio de zuchem e fistula.	Of the cure of fistulas and abscesses.
Sapias que tota plagua e apostema quan se envilheseys e se Antiqua, e es fayt ulcus, e no es consolidat e geta braç tot temps e no es abscindit, lahoras, en qualque membre sia, universalment es nompnada fistula e nos la apelam aquela azukem.	You know that all wounds and abscesses when they are covered and aged, and become ulcers, and are not consolidated and do not heal over time and are not removed, then, in whatever part of the body it is, universally it is called a fistula, and we call it a sinus.
E fistula segon veritat es nodacio feutrada, dura, blanqua am la qual no es dolor e a la qual es conquavitat ayssi cum es conquavitat de pena de ausel; e per aysso nompnat aquela alcus rizatz, id est pena.	And in truth, a fistula is a narrow, hard, white wound that does not cause pain and has the same cavity as the cavity of a thorn; and to remember it by that name, it is called a thorn.
E es en alcus homes humida, la qual geta brac; e fort leu la humiditat es abscidida en alcunas horas.	And in moist people, the wound gets sore; and very often, the moisture is drained away in a few hours.
E alcunas veguadas aquesta humiditat es mota, e es pauca, e es grossa, e es subtil.	And sometimes this moisture is moved, and it is scarce, and thick, and thin, and subtle.
E yeu ja he denant dit en la divisio, lahoras cum yeu diyssi las plaguas, que tot ulcus que no es sanat ni no es en lu nuda carn, no es aquo sino per una de ix causas: de las quals la una es o per pauquesa de sanc en le cos; o per malicia de lu; o quar entre lu e las labias es carn dura prohibent nativitat de carn; o quar es de mota legesa; o quar aquel ulcus en si meteys es poyrit e la materia que es a lu tramesa es de mala qualitat; o quar la medicina es enconvenient en la curacio de lu; o quan corrupcio catz en la regio, e es pestilencia; o per proprietat de regio ayssi cum endeve a Saragossa , en la qual es fayta difficil degestio de las malautias, e es tardada en aquela sanacio de apostema per natura; o quar en lu es os un, o motz osses.	And I have already said in the division, as I said about the plagues, that every wound that is not healed or is not in raw flesh, is not such but for one of these causes: one of which is because of the lack of pus in the wound; or because of the malice of the wound; or because between the wound and the lips there is hard flesh that prevents the natural growth of flesh; or because of the movement of the wound; or because the wound itself is putrid and the matter that is in it is of bad quality; or because the medicine is not suitable for its cure; or when corruption catches in the region, and it is pestilence; or because of the property of the region, like in Saragossa, where digestion of evils is difficult, and healing of apostema by nature is slow; or because there are many or many bones.
Ja e mostrat totas aquelas causas, e·ls senhals de aquelas e la curacio de lor am medicinas en la divisio.	Here are some of the causes, their symptoms, and the treatment with various medicines in this division.
E cove assi que yeu fassa a tu saber la curacio de fistula la qual es fayta per via de operacio am ma.	And now I will tell you how to treat fistulas, which are caused by surgical procedures.
E sapias que fistula accideys en totz les membres del cos; quar de aquelas son fistulas que perveno a las venas grantz e arterias, o als nervis, o al ciphac, o al budel, o a la vesica, o ad alcuna de las costas, o ad alcu dels spondils del dos, o ad alcuna de las juncturas compostas per composicio ayssi quo de la ma e del pe; e de aquelas so que dan a lu propinquitat del membre principal e de semblantz.	And you should know that fistulas can occur in all parts of the body; among these, those that reach the great veins, arteries, nerves, intestine, bladder, or some of the ribs, or some of the spinal vertebrae, or some joints composed by such composition as is between the hand and foot; and of these, those that are closest to the principal member and similar ones.
E donc aquela de aquestas fistulas que es segon aquesta manieyra es de las malautias de dificil sanacio, e no recep curacio, e occupacio am aquela es trebalh e ignorancia.	And among these fistulas that follow this manner, those are the most difficult to treat and do not receive treatment, and occupation is often due to labor and ignorance.
E si es de las fistulas alcuna la profunditat de la qual no perve ad aquestz locs que e dit, e esperas e confizas en la curacio de lu, e vols pervenir a cognicio de lu, lahoras pren tenta de eram o de ferr, e si la fistula va segon rectetut, e perquireys aquela am lu.	And if any of these fistulas does not reach the locations mentioned above, and you expect and believe in its treatment, and you want to know about it, then take an attempt with iron or fire, and if the fistula goes straight, and you can see it from there.
