Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E guarda te que en la tua operacio de flux de sanc, quar motas vetz accideys aquo; e pausa te a lu am aquo que abscindeys le sanc, e cura la plagua entro que si’ sanada.	And be careful that in your operation for the flow of blood, four matters can go wrong with this; and pause at that point where you remove the pus, and cure the wound before it heals.
Capitol .lvi.	Chapter 66.
De albater le qual accideys en le prepucii en le cap de la vergua e de corropcio e negror e adherencia del prepucii del cap de la vergua.	About the white substance that occurs in the prepuce at the head of the penis and on the glans, and black and adhesion of the prepuce to the head of the penis.
Motas veguadas accideys aquest albater en la vergua e es eminencia de carn laga.	Four matters can go wrong with this white substance in the penis and its prominence of flesh.
E de aquela una es maligna e autra es no-maligna.	And of those, one is malignant and the other is not malignant.
No-maligna, cove que suspendas am unci subtil e abscindas aquela entro que aquela mondes tota; e aprop pausa sobre aquela coto submirgit en enguent egipciac; e aprop aquel, cura le am enguent diafinicon entro que sia sanat.	Non-malignant, cover it with a thin ointment and remove the one that completely covers that area; then place your hand over that part that is submerged in the Egyptian oil; and apply that, cure it with the ointment that is applied daily until it is healed.
E si albater es maligna, de lega color, lahoras cove que tu aministres cauteri aprop la inscizio de lu e la razio de lu.	And if the tumor is malignant, apply a red-colored ointment, then cover it with a cotton pad at the beginning and end of the tumor.
Mays si albater es en le prepuci del cap de la vergua no-circumcis, e la una partida de albater es dedintz le prepucii e l’autra partida es defora, lahoras cove que tu ostes albater le qual es dedintz al comensament entro que es consolidat; e lahora tu cura aquel deforo, quar quan tu curas aquel ensemps le prepuci, no es asegurat que no sia trinquat.	But if the tumor is on the prepuce of the penis of an uncircumcised man, and one part of the tumor is inside the prepuce and the other part is deformed, then cover it with the one that is inside at the beginning until it is consolidated; and now you cure that deformity, because when you cure it along with the prepuce, it is not guaranteed that it will not become cancerous.
E ja eysamen accideys en les genetius e en le prepuci negror e corruccio, adonc cove que tu conquavas tot aquo que ja es denigrat e que ja se vol corrompre o que ja es corrumput; e aprop lineys sobre aquel aprop aquo am mel, le qual es contusit am farina de scorsa de milgrana e de errs trissatz e crivellatz.	And if you have experienced accidents in the genitalia and in the black and curly prepuce, then cover everything that has already been damaged and is about to be corrupted or that has already been corrupted; and apply linen cloths over it with honey, which is beaten with wheat flour from millet, and with vinegar and cinnamon.
E aprop cura aquel am l’autra curacio entro que sia sana.	And then care for that wound until it heals.
Mays si endeve flux de sanc, lahoras aministra cauteri lunar segon aquesta forma:	However, if there is bleeding from the wound, then administer silver nitrate in this manner:
quar cauteri juvatiu es a dos disposicios ensemps, so es a flux de sanc e a la plagua quan es corrumpuda.	a silver nitrate cautery is placed at two positions together, and is applied to the bleeding area and the wound when it becomes corrupted.
E si le cap de la vergua es corrodut e es destruit tot en la hora, lahoras cove que tu intrometas en lo meat del prepucii una canula de plom per so que le malaute urina per aquela.	And if the head of the penis is eroded and destroyed completely in an hour, then you should insert a bladder catheter into the opening of the foreskin to allow the patient to urinate through that.
En la adherencia del prepucii am le cap de la vergua (et aquesta adherencia no accideys sino en aquel del qual le prepucii es sa, e sobre lu no es exhigida circumcizio; e quan accideys adherencia per plagua o per apostema) cove que excorjas am spatum obtus entro que sia dissolvut le liament e sia deliurat le cap de la vergua de tota partida.	In the adhesion of the foreskin at the head of the penis (and this adhesion does not occur unless the foreskin is known, and it is not required to be circumcised; and when adhesion occurs due to wound or abscess) then you should excise the blunt spatula until the bond is dissolved and the head of the penis is completely free.
E si es dificil desirnir aquelas exquisidament, lahoras cove que tu excorjes am spatum alcuna causa del cap de la vergua e del prepucii, e aysso es quar le prepucii, quan es subtil, fort leu es perforat per la sua subtilitat leugierament.	And if it is difficult to remove those very carefully, then you should excise the spatula from the head of the penis and the foreskin, and when the foreskin is thin, it is easily punctured by its thinness.
E aprop separa entre·l prepucii e·l cap de la vergua am dra7 de li subtil, le qual ja es mulhat en l’aygua frega per que no adherescan autra veguada.	And then gently separate between the foreskin and the head of the penis with a sharp instrument, which is already moistened in water to prevent other bacteria from adhering.
E aprop sia curat am vi stiptic entro que sia consolidat.	And then apply a styptic agent until it is consolidated.
Capitol .lvii.	Chapter 57.
De mundificacio dels enfants e de la curacio de aquo que accideys ad aquels de circumcisio.	Of the cleaning of children and the treatment of that which happens to those who are circumcised.
Circumcisio no es solucio de continuitat ayssi cum las autras plaguas: mays empero cum sia de la nostra operacio e de nostra voluntat, e lus de aquela sia propriament en les enfants, es necessari que asignem en aquela milhor operacio e via pus leugiera perdusent a salut.	Circumcision is not a solution of continuity as with other plagues: rather, it is our operation and our will, and it is particularly in children that it is necessary to assign the best operation and the most humane way to prevent loss of life.
Donc dic que les antics no diyssero circumcisio en alcu dels lors libres, quar no n’usan en las suas leys, e no es sino quar havem aquisit per speriment, la qual causa es que yeu he atrobat la major partida dels artifexs e dels barbies usar circumcisir e mundificacio am novacula e am torores; e usan de liament am fiel e de inscizio am la ungla.	Therefore, we say that the ancients did not practice circumcision in any of the free men, because they do not use it in their laws, and it is only because we have acquired by experiment, which causes me to have at this time the majority of the artisans and barbers to use circumcision and cleaning with a knife and with a file; and they use thread and a needle.
