Praefatio.	Preamble.
Quando retinetur Secundina apud partum, tunc oportet ut praecipias infirmae, ut retineat anhelitum suum.	When the second is held back at childbirth, then you should use the lower ones to hold it back while keeping your breath.
Deinde fac eam sternutare cum condisi: et stringe manum tuam super os eius, et nares ipsius.	Then make her sneeze by holding in; and tightly place your hand on her nose, and her nostrils.
Si ergo egreditur per hoc, bonum est.	If she then leaves through this, it is good.
Si non: tunc accipe ollam, et perfora in coopertorio foramen: et pone in ea herbas aperientes os matricis, sicut calamentum, rutam, et anetum, et camomillam, et sseham, et cassiam ligneam, et centauream: accipe omnes istas herbas, aut quasdam earum, et submerge eas cum aqua, et pone eas super ignem.	If not: then take a staff, and pierce in the lid an opening; and put in it herbs opening the mouth of the mother, such as calamus, rhubarb, anetium, chamomile, dill, cassia and centaury: take all these herbs, or some of them, and mix them with water, and place them on fire.
Deinde pone embulam arundinis super foramen coopertorii ollae, et extremitatem aliam in os matricis: et teneat eam donec perueniat uapor ad concauitatem matricis.	Then he sewed the skin around the hole of the ear, and the other end to the jaw-bone; and held it till the vapour had come to the solidification of the bone.
Deinde fac eam sternutare, sicut diximus.	Then he made him sneeze, as we have said.
Secundina enim egredietur cum facilitate.	For the second time a great amount comes out with ease.
Si autem remaneat post hanc curationem, et non egrediatur: tunc praecipe Obstetrici, ut submergat manum suam in oleo sisamino, aut mucillagine alteae.	But if after this treatment it remains stuck and does not come out: then you shall order the Obstetrician to dip his hand into oil of sesame, or mucilaginous althaea.
Deinde intromittat in uuluam, et quaerat cum ea Secundinam.	Then he shall insert it into the nose, and ask for the second time.
Cum ergo inuenerit eam, tunc accipiat eam, et extendat ipsam paulatim.	But when he has found it, then he shall take it and gradually spread it open.
Si autem fuerit annexa in profundo matricis, tunc intromittat manum, secundum quod narrauimus, donec quando inuenerit Secundinam, et extrahat eam paulatim secundum rectitudinem, ut non cadat matrix apud attractionem uehementem: imo oportet, ut permutetur cum facilitate ad latera dextra et sinistra: deinde addatur in quantitatem attractionis.	But if it is attached deep into the bone, then he shall insert his hand, as we have described, until he finds the second time, and gradually pull it out straight, so that the bone does not break because of a sudden pull: but it should be changed by turning to the right and left with ease; then add oil to the amount of pull.
Ipsa enim obedit tunc, et seruatur, et euadit ab adhaerentia.	It itself then obeys and moves and gets rid of its adhesion.
Quod si os matricis est coartatum, sicut nos iam narrauimus: cura eam cum sternutatione, et ex medicatione ollae cum herbis.	If the bone is contracted, as we have already described: take care of it with sneezing, and with medicine for the ear with herbs.
Si autem non egreditur cum omnibus quae narrauimus, tunc caue ne fatigeris super eam in iteratione extractionis.	But if it does not come out with all that we have said, then take care not to tire yourself out by repeated attempts at extraction.
Verum oportet, ut quod egreditur ad os matricis ex ea, liges ad coxam mulieris.	But it is necessary that, when it comes out to the jaw-bone from her, you should tie some threads to the sides of the jaw-bone.
Deinde clisteriza eam cum unguento tetrapharmacon.	Then bind it with a ointment of four drugs.
Ipsum enim putrefaciet eam post dies, et dissoluetur, et egredietur.	For the matter will soon腐敗 it, and dissolve it, and come out.
Verumtamen quando putrefit, eleuatur ex ea odor malus ad stomachum et caput, et laedit illud infirmam.	But when it has rotted, a bad odour shall come out of it to the stomach and the head, and injures that member.
Oportet ergo ut administrentur suffumigationes conuenientes ad illud.	Therefore it is necessary that suitable suffumigations should be administered to it.
Quidam autem antiquorum iam experti sunt suffumigationem nasturtii, et ficuum siccarum.	Some have already been experienced in the suffumigation with nasturtium and dried fig.
Forma instrumenti quo suffumigatur mulier apud retentionem Secundinae et menstruorum.	The form of the instrument for suffumigation of a woman during retention of the second kind and menses.
Fiat ex uitro simile alcama, aut ex zere: et ponatur extremitas ampla super ignem: et suffumigatio sit posita super prunas: teneat eam, donec consumatur illa suffumigatio: et itera aliam.	Let it be made of a material similar to the corn and the other, and let it be placed over the fire; and the suffumigation shall be placed over plums, hold it until that suffumigation is consumed, and then another.
¶ De curatione Ani non perforati.	Regarding the treatment of an unborn child not pierced.
Caput LXXIX.	Chapter LXXIX.
Nascuntur multi puerorum, et Ani eorum sunt non perforati, quos iam opilauit sifac subtile.	Many boys are born, and their women have not been pierced by the needle of safar, which has now softened them with subtle smoke.
Oportet ergo, ut obstetrix perforet illud sifac digito suo: et si non, perforet ipsum cum Spatumili acuto: et caueat lacertum, ne tangat eum.	It is therefore necessary that the midwife pierce with her finger that needle; and if she does not do so, let her pierce him herself with a sharp awl, and let her beware of touching her with the tail, lest she touch it.
Deinde pone super ipsum lanam infusam in uino et oleo.	Then place over him wool that has been soaked in wine and oil.
Deinde cura ipsum cum ungentis, donec sanetur.	Then care for him with unguents until he is healed.
Si autem times quod opiletur, tunc pone in foramine cannulam de plumbo diebus multis, et auferatur quando puer uult egerere.	But if you should happen to know that he has been drugged, then place a lead tube in the hole for many days, and let it be removed when the boy wants to defecate.
Et iam accidit opilatio Ani etiam ex consolidatione uulneris, aut apostematis.	And also happened to the woman's drugging also from the congestion of the wound, or from pustules.
Oportet ergo ut secetur illa consolidatio, deinde curetur cum eo quod diximus ex curatione et plumbo.	It is therefore necessary that you remove that congestion, then treat him with what we have said regarding the treatment and lead.
¶ De curatione Fistularum quae accidunt in inferiori parte.	Regarding the treatment of fistulas which occur in the lower part.
Caput LXXX.	Chapter LXXX.
Fistulae quae accidunt in inferiori, sunt Nodatio, et Grossitudo quae accidunt prope anum deforis: aut in spacio unius partium: et est Fistula una, aut plures.	Fistulas which occur in the lower parts are due to nodulation and grossness which occur near the anus of the buttocks, or in the space of one of the members: and it is a single fistula, or multiple.
Cum ergo antiquatur illa Nodatio, aperitur, et currit ex ea humiditas aquosa alba, aut pus subtile.	When therefore that nodulation becomes hardened, it opens, and there runs out of it moistness like water, white, or subtile pus.
Et quandoque sunt ex istis Fistulis penetrantes.	And when they are from these fistulas penetrating.
Ergo penetrantes cognoscuntur per illud quod egreditur ex egestione, et uentositate, quando utitur infirmus egestione: et fortasse egreditur ex eis uermis.	Therefore those that penetrate are recognized because of that which is removed from the discharge, and the windiness, when a sick person uses the discharge: and perhaps removed from them is the windiness.
Et sunt ex eis Fistulae quando sunt in spacio penetrantes usque ad uesicam, et usque ad meatum uirgae.	And are out of them Fistulae when they are in space penetrabie up to skin, and up to bone joint.
Et sunt ex eis penetrantes usque ad iuncturam coxae, et usque ad nodum caudae.	And are out of them Penetrables up to the connection of pelvis, and up to the knot of tail.
