Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E sia fayta la seccio segon rectetut engualment distant de la linha que deveseys la pel dels genetius, entro que pervengua al ciphac blanc comprehendent.	And make the second cut according to the same measure, at a distance from the line you have drawn through the flesh of the genitals, reaching the white bone thoroughly.
E excorja aquel, e observa, e guarda te per aysso que tu no inscidas aquel; e la tua excoriacio am la qual aquel excorjas per partida jassia que sia suspenduda am le huou mays e subtilment escruta am la excoriacio segon la quantitat a tu possibla.	And extract it, observe and take care so that you do not insert anything; your incision should be deep enough to completely remove it, and carefully examine the wound according to its extent, as far as possible.
E aprop perfora le ciphac ple de aygua am perforacio ampla, e extratz tota l’aygua.	Then carefully pierce the bone with a wide puncture and extract all the water.
E aprop separa entre doas labias de la seccio am uncis, e exten le ciphac a las partidas desus; e no toques la codena les genetius comprehendent, e inscideys le ciphac en aquela manieyra que es a tu possible.	Then separate the two lips of the wound with scissors, extend the bone in both directions, and do not touch the ligament of the genitals, incise the bone in that manner as best as you can.
E inscideys aquel am la sua totalitat o en pessas, e majorment le sieu latz subtil, quar si tu no perscrutas exquisidament la inscizio de lu, no es fayta segurtat que la aygua no retorne.	And incise it completely or into the flesh, especially its thin layer, for if you do not carefully scrutinize the incision of it, there is a sure risk that the water does not drain out.
Mays si le huou procezeys de aquela defora de la sua codena en la ora de la tua operacio, lahoras quan tu auras complida la seccio del ciphac, retorna dedintz aquel, e aprop ajusta las doas labias de la codena dels genetius am sutura, e aprop cura aquel ayssi cum las autras plagua, entro que sia sanat.	But if during the process of removing that from its location at the time of your operation, you have completed the section of the dissection of the hip, then return inside it, and properly adjust both lips of the hip wound with sutures, and take care of it just as you do with other wounds, until it is healed.
E si atrobas le huou corromput per autra malautia, lahoras cove que tu lies les vayssels les quals so sore le suspensori, e extrat le huou, e aprop cura aquel am aquo que havem dit.	And if you find that it is corrupted by another illness, then know that you must tie the vessels that are above the suspension, extract it, and care for it as we have said.
Mays si l’aygua es agreguada en doas partidas esemps, lahoras sapias que doas son las ernias; donc inscideys aquela partida segon que has feyt en l’autra engualment; e si es a tu vist que sia una opera, lahoras tu la fay.	But if water is added in two instances, then know that both are hernias; so incise that part according to what you have done with the other, and if it appears to be a suitable operation for you, then perform it.
E aprop tu abstergiys le sanc, e entramet en las seccios lana submersa en oli o en oli rozat; e pausa deforo autra lana la qual tu as submersa en vi e oli, e expandeys aquela sobre dos genetius e·l mirac del ventre; e pausa desobre draps doblatz e pulvils, e lia aquels desobre am liament le qual es segon aquesta forma:	And then clean the wound, and enter the sections with a woolen cloth submerged in oil or olive oil; place another cloth soaked in wine and oil outside, and expand that over both legs and the wonder of the belly; lay them on folded sheets and poultices, and bind those with a bandage according to this form:
e aprop sian preses dos draps e sian humplitz de lana carmenada segon aquesta semblansa; e sian faytas las extremitatz am les quals es premut de coto o de lana humida, e sian agreguatz am strectura en le braguier de las braguas, e la una de las extremitatz prengua del cul entro al dos, e la segonda prengua a la partida del pantenilh, e dos extramitatz sobre dos coyssas dejos e dos extramitatz autras sobre dos angonars, e tota extrictura sia ajustada en le braguier de las braguas.	Then take two sheets of cloth and stuff them with wool according to this pattern; apply pressure to the extremities where they are bound with dry wool or cloth, and add more structure in the crotch area of the pants, taking one extremity from the buttocks towards the legs, and the second extremity from the opening of the pant leg, and place two other extremities on each side over the thighs, and the remaining two on each side over the knees, and adjust all tightness in the crotch area of the pants.
E alcunas veguadas aquesta hernia es medicada artificialment am cauteri en loc de seccio am ferr; e es que tu prenguas cauteri cutellar subtil e que inscidas am aquel la codena dels ginitius, e es ignit segon que havem recomtat entro que sia descubert le ciphac blanc contenent la aygua, e lahoras tu pren cauteri segon aquesta forma:	In some cases, this hernia is treated artificially with cautery instead of sectioning with a knife; this is because you take a thin cut-wedge cautery and make an incision at that point on the legs, and then ignite it according to what we have recommended, ensuring that the white skin containing the fluid becomes exposed, and then take the cautery as follows:
e es asemblat a letra greca.	And it resembles Greek script.
E aprop perfora am aquel ciphac, e es ignit entro que tota la humiditat sia fora-gitada.	And then perforate that seal, and light it until all moisture is extracted.
E aprop exten le ciphac am uncis, e excorja am uncis, e excorja am cauteri subtil ignit; e inscideys aquel segon que es a tu possible entro que eradiques tot lu; e guarda te del huou que·l foc no·l toque.	And then extend the seal with scissors, and cut it with scissors, and cut it with a subtle cautery fire; incise it according as you can until you eradicate all of it; and be careful that the fire does not touch you.
E sapias que aquesta operacio es pus salva e pus longinqua de flux de sanc, e milhor que operacio am seccio.	And know that this operation is safer and farther from the flow of infection, and better than an operation by sectioning.
Mays si a tu fa contrarietat apostema caut en la hora de seccio o en hora de cauteri, o flux de sanc, lahoras cove que tu cures qual contrarietat fa a tu per aquo, am curacio la qual conveneys a lu segon que es dit.	If it causes you difficulty to use cautery in the time of sectioning or in the time of burning, or flow of infection, then understand that you must cure what contradiction arises for you through treatment which is appropriate to it as said.
Mays si le malaute es pauruc, e no spera la segonda operacio per la sua horribilitat, lahoras administra perforacio segon que yeu recomti aquo; e es quan es certificat deves tu, per aquo que havem dit de las significacios, que aquela hernia es ayguosa.	If the disease is severe and does not expect a second operation due to its horror, then perform an incision as recommended; it is at this point that you must verify, based on what we have said about the signs, that this hernia is watery.
