Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
Le adveniment de aquesta hernia es per seccio que endeve en le ciphac extendut sobre le ventre de part dels angunars del mirac del ventre, per que deysendo les budels de aquela ruptura ad alcu dels budels.	The occurrence of this hernia is due to a tear in the abdominal wall extending over the stomach from the openings of the intestinal organs, allowing the intestines to protrude through the gap.
E aquesta ruptura es o del ciphac o de excencio de lu, e accideysso aquestas doas specias per motas causas: o percussio, o per sautz, o per clamor, o per elevacio de alcuna causa greu, o per semblantz.	And this rupture can be either of the abdominal wall or of the hernia itself, and it occurs due to various causes: blows, sharp objects, sudden movements, the lifting of heavy objects, or similar factors.
E·l senhal de aquo, quan es per extencio del ciphac, es que accideys pauc a pauc en lonc temps, e no accideys soptament, e es apostema engual entro ves le preon per so quar le ciphac comprem le budel.	The sign of this, when it is due to an extension of the abdominal wall, is that it occurs gradually over time and not suddenly, and it forms a bulge on one side within the abdomen as the abdominal cavity is pressed upon by the hernia.
E le senhal de lu es quan es per seccio del ciphac, quar al comensament fa accidir dolor vehement sobtament; e es apostema divers aparent dejos la codena propdana aparent, e aquo es per eyssiment del budel, e·l cos de lu a las partidas deforo del ciphac.	And the sign of it being due to a tear in the abdominal wall is that it causes a sudden and intense pain; it appears as a distinct bulge on either side of the abdomen near the affected area, due to the protrusion of the intestines outside the abdominal cavity.
E alcunas veguadas es fora-getat am le budel la tela, e es apelada aquesta hernia entestinal zirbal.	And in some cases, the intestine's sac is forgotten, and this condition is called intestinal hernial protrusion.
E alcunas veguadas es fayta am ventositat, e alcunas veguadas corr en le budel fenda, e aqui es retenguda, e es am aquo gran pernitia3 del malaute, e alcunas veguadas fa endevenir dolor malvada e majorment quan es premut.	And in some cases, it is caused by wind, and in others, it occurs due to a rupture in the intestinal cavity, where it becomes trapped, causing significant harm to the patient, and sometimes it leads to severe and intense pain, especially when pressed.
E en la curacio de las especias de aquesta malautia am ferr es temor, per que cove que sia esquivat le cazament en aquela.	In the treatment of this illness with herbs, one must be cautious, as it is important to avoid the wrong ingredients and their potential harmful effects.
E la manieyra de la operacio de aquela es que comandes al malaute que redugua le budel am la sua ma a las partidas dedintz de la sua conquavitat si obezeys al sieu retornament, e aprop sia envessat sobre le sieu col entre las tuas mas, e eleva las cambas de lu.	The surgical procedure for this condition involves reducing the hernia back into its cavity using the patient's hand, placing it on top of their chest between your fingers, and then raising their legs.
E aprop sten la codena la qual siec la codena dels testicols a las partidas desus, e inscideys la codena dels testicols tota per le lonc; e aprop fiqua en doas labias de la seccio uncis segon que indigeysses a hubrir la seccio am aquels.	Then, tighten the cord that secures the testes, cutting it entirely through; and fix it in two folds of the incised section as needed to open the section.
E si’ la seccio segon la quantitat que a tu sia possible que de aquela le huou sia foro-getat.	And if the sectioning is according to the quantity that it is possible for you to remove from that part without causing harm.
E aprop excorja aquela ciphaqueth les quals so dejos la codena dels testicols, entro que sia descubert le ciphac blanc dur de quascuna partida.	Then carefully extract those bodies that are left in the scrotum of the testicles, as long as the white hard mass of each part is discovered.
Lahoras tu entromet le tieu dit en aquo que siec le testicol, en aquo que es entre ciphac blanc, le qual es dejos la codena del huou, e entre le ciphac segon, e absolve am aquel’adherencia que es en la partida detras del huou.	Then insert your finger into that which is between the testicle, where the white mass is, which is left in the scrotum of the testis, and between the second mass, and free that adhesion which is behind the testis.
E aprop mau am la ma la codena dels testicols a las partidas deforo, e am aysso exten le ciphac blanc en sus am la ma sinestra, e eleva le huou am le ciphac a la partida de la seccio; e comanda al ministre que extenda le huou ensus e tu dissolveys la adherencia que es detras am solucio complida.	Then with your hand, grip the scrotum of the testicles outside, and extend the white mass on your left hand, and raise the testis to the part of the section; and command the assistant to spread the testis out on it, and you dissolve the adhesion that is behind with a complete solution.
E cerqua am les tieus ditz que lay no sia alcuna causa del budel envelopat en le ciphac blanc dur.	And seek out the threads that say there is no cause for the intestine enclosed in the hard white ciphe (scrotum).
Mays si tu atrobas de lu alcuna causa, lahoras tu enpelleys aquel al ventre dejos.	If you find no cause of the intestinal condition, then press down on the abdomen below.
E aprop tu pren una agulha en la qual sia fiel gros fayt de x fiels, e entromet aquel deves le derier del ciphac, le qual es jos la codena dels testicols, la qual siec seccio; e aprop inscideys las extremitatz las quals emineysso del fiel entro que sian quatre fiels, e aprop compausa alcus de lor sobre alcuna figura en manieyra de crotz; e lia am aquel le ciphac del qual havem dit que es dejos la codena dels testicols am fort liament de dos partz.	Then take a needle with a thick, strong thread of eight parts, and insert it through the last (testicular) cord, which is cut; and cut off the ends of the thread that emerge from within, making four threads, and then tie them to some object in the shape of a cross; and attach the scrotum, of which we spoke as having the testicular cord left, firmly from both sides.
E aprop envolveys las extremitatz dels fiels e lia aquelas am liament vehement entro que alcu dels vayssels que noyrrisso aquels no puscan trametre alcuna causa per so que de aqui no accida apostema caut.	Then wrap the ends of the threads and tie them tightly together, so that none of the vessels through which these flow can introduce any cause for infection to occur from here.
