Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
Mays si en la plagua accideys apostema caut, adhust e corrosiu, e de aquel semblantz ayssi cum si le sanc es en la vesica congelat, e per lu es la hurina prohibida (e aquo es conogut per la egressio del sanc am urina), a donc entromet lo tieu dit en la plagua e extratz aquel sanc, quar si roman provoca la vesica a corropcio de la vesica e de lu putrefaccio.	If, in the case of an abscess, cauterization and drainage are performed, and it resembles a frozen bladder, with urination prohibited (known as the ejection of urine), then insert the pointed instrument into the abscess and drain it, for if left untreated, it can cause corruption and putrefaction of the bladder and its contents.
E aprop lava la plagua am vi agre, aygua e sal, e am opposicio a tota specia, am aquo que conveneys a lu de la curacio entro que sia sanat.	And then wash the wound with wine, vinegar, and salt, and against all kinds of things that are beneficial for its healing until it is completely cured.
E cove en las horas de tota la curacio que tu lies amdos las coyssas e ajustes las medicinas las quals so pausadas sobre le loc.	And during the entire healing process, ensure that you bind and adjust both the parts and apply the medicines that are placed on the affected area.
E si la peyra es petita e es en le meat de la vergua, e es ficat en lu, e eyssement de urina es prohibit, lahoras cura aquel am aquo que yeu recomti denant que pervenguas a seccio, quar tropas veguadas per aquesta curacio yest acusat de seccio; e ja yeu e esproat aquo, e es que tu prenguas un perforador de ferr alfelut, del qual aquesta es la forma de lu:	And if the stone is small and located in the middle of the urinary tract, causing urine flow to be blocked, treat it with what I recommended earlier to prevent obstruction, for numerous attempts at treatment through this method have been accused of causing injury; and once you have extracted it, take a sharp, curved instrument, which is the shape of this one:
de triangulada extramitat, agut, ficat en fust.	of the triangular end, sharp, inserted into wood.
E aprop pren fiel, e lia am aquel la vergua dejos la peyra per so que no retorne a la vesica.	And then take a knife, and tie it to the stone, leaving the peg so that it does not return to the bladder.
E aprop entromet le ferr en la vergua, perforant am fecilitat entro que·l perforador vengua ad aquela peyra.	And then insert the iron into the stone, piercing with ease until the drill reaches that stone.
E revolveys le perforador am la tua ma en aquela peyra petit a petit, e tu perforsa la perforacio de lu entro que fassas aquel del autra part penetrar; quar la urina tantost es absolta.	And twist the drill with your hand on that stone, slowly and carefully, piercing until you reach the other side, as urine will soon flow through.
E aprop prem la tua ma sobre aquo que es romas de la peyra de la partida deforo de la vergua, quar aquela es trinquada, e es foro-getada am la urina, e le malaute es sanat.	And then press your hand over what is broken off from the stone of the starting point outside of the stone, as it is squeezed, and it is opened up with urine, and the illness is cured.
Mays si aquesta curacio no es a tu aparelhada per alcuna causa la qual prohibeys de aquela, lahoras lia un fiel dejos la peyra, e autra fiel desus la peyra.	If this cure is not suitable for you for any reason, then leave a peg by the stone and another peg on top of the stone.
E aprop encideys sobre la peyra en aquela vergua entre doas liaduras.	And then you close over the wound on that flesh between two ligatures.
E aprop extratz aquela.	And then you extract that one.
E aprop deslia le liament e mondifica le sanc congilat, le qual es fayt en la plagua.	And then you loosen the ligature, clean and dry the infected wound, which is made in the sore.
E no es necessari liament de fiel dejos la peyra, sino per que no retorne a la vesica, e l’autre liament desus sino, quar quan es desliat le fiel aprop la egrecio de la peyra, la codena retorna a son loc e cobra la plagua.	And it is not necessary to use a strong ligature on the wound, only to prevent its recurrence, and the other ligature above, for when the strong ligature is removed from the wound, the hernia returns to its place and the pain reappears.
E per aquo es a tu necessari quan lias le fiel desus, que tu eleves la codena a las partidas desus, o que retorne deves le tieu compliment, e cobra la plagua ayssi co havem dit.	And this is what you need to do when you remove the strong ligature above, that you lift up the hernia from below, or return it to its proper place, and the pain appears as we have said.
Capitol .lxi.	Chapter .lxi.
De extraccio de peyra de las femnas.	On the extraction of stones from women's kidneys.
Peyra en las femnas pauc es engendrada.	Stones in women's kidneys are rarely formed.
Mays si ve peyra ad alcuna de aquelas, lahoras dificil es la curacio de lu, e es prohibida per tropas manieyras.	If one does see a stone in any of those (parts), then the cure is difficult and is forbidden by many methods.
La una de lor es quar la femna fort leu es verges.	One of their weaknesses is that women who are strong in spirit often become weak in body.
E la segonda es quar tu no trobas femna be scient que descroba si meteyssa al metge quan es casta, o es de las femnas haventz maritz.	And the second reason is that one does not find a woman who is so wise that she knows when to consult a physician, whether she is betrothed or married.
La tersa es quar tu no hatrobas femna be sabent aquesta art, majorment la operacio am ma.	The third reason is that one does not find women who know this art well, especially when it comes to surgery.
E la quarta es que·l loc de la seccio sobre peyra en las femnas es longinc del loc de la peyra, per que indigeys de seccio preonda, e en aquela es temor.	And the fourth is that the place of the cut on the leg in women is more distant from the place of the leg, so a deep cut is required there, and it is a place of fear.
Mays si necessitat provoca a tu ad aquo, lahoras cove que tu prenguas una femna metga be scient, e pauc es atrobada.	If it is necessary to do this, then make sure you get a skilled female midwife, and they are not easily found.
Mays si tu es privat de aquela, lahoras cerca metga quast e subtil, o presenta una femna matrona be esenhada en le feyt de las femnas, o femna que en aquesta art ennueys partida del art.	If you are lacking those, then seek out a skilled midwife with a sharp knife or present a well-experienced female matron in the ways of women's bodies, or a woman who has made a name for herself in this art.
Donc fay aquela present, e comanda a lu que fassa tot aquo que tu li mandaras, de la enquisicio sobre la peyra al comensament; la qual causa es que reguarde si la femna es verges, lahoras cove que meta lo sieu dit en le cul de lu e quiera la peyra.	So do as presented, and command her to do everything you direct, from inquiry about the leg to its beginning; this is because it observes if the woman is a virgin, so make sure she swears on it in the presence of you and desires to undergo the procedure.
