Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E fay que prepares am tu dels instrumentz les quals e ditz en la extraccio de peyra en les homes, per so que sias ajudat per aquels en la tua operacio.	And prepare for yourself the tools that are said to be used in the extraction of stones in men, so that you may assist with those during your operation.
E si tu veus flux de sanc, e sabes que la expulcio del sanc es de la arceria que es insciza, lahoras tu pausa polvera sobre le loc e estrenh aquel am pulvils e strictura descent, e no iteras aquo; e layssa la peyra e no extraguas aquela, quar fort leu morira la malauta.	And if you want to facilitate the urine flow, and you know that the expulsion of urine is through the channel that is incised, then you apply powdered substances on the area and strengthen it with powdery and tightening agents; do not proceed this way; let the stone be and do not remove it, for a weak person would die from this illness.
E aprop cura la plagua.	And treat the wound.
Donc cum es cedada la acuitat del sanc aprop alcus jorns, e·l loc se poyreys, lahoras tu retorna a la tua operacio entro que la peyra sia fora-getada.	And once the intensity of the urine flow has stabilized for several days, and the wound is clean, then you can proceed with your operation when the stone has been removed.
Capitol lxii.	Chapter sixty-two.
De seccio sobre ernia acoza.	Regarding hernia correction section.
Hernia ayguoza no es sino agregacio de humiditat en le ciphac blanc lo qual es dejos la codena dels genetius contenent le huou, e es nompnat ciphac.	Hernia watered down is nothing but the addition of moisture in the white muscle which contains the testes and is called the scrotum.
E alcunas veguadas es en le propri pannicol le qual a lu preparec natura en la partida del huou, entro que sia cuyat que ja es autre huou; e es la codena del genetiu entre le ciphac blanc le qual havem dit, e no es aquo sino tart.	And some hernias are in the private parts which nature prepares for each individual within when it is cut that there is already another testicle; and this is the passage of the reproductive organs between the white scrotum which we have mentioned, and it is not like this otherwise.
E la generacio de aquest hernia es per debelitat la qual accideys als genetius, per que ad aquels es efundunda aquesta materia, e alcunas vetz accideys per percuscio fayta sobre les genetius.	And the generation of this hernia is due to weakness which affects the reproductive organs, causing this substance to infiltrate them. Some occur due to blows applied to the testicles.
E aquesta humiditat es havent motas colors, quar la color de lu o es declinant a citrina o a sanguinent, o rog, o es negra feculenta, o es ayguosa blanqua, e es aquo que es mays.	And this moisture has various colors; the color of it might fade to yellow or become blood-red, reddish-brown, or be dark fatty, or be watery white, and this is what is most common.
E les senhals per les quals es saubut on es aquesta agreguacio de aygua so aquestz: quar si es en le ciphac blanc le qual havem dit, lahoras le apostema es redon declinant un pauc a longitut ayssi cum figura de huou, e appar le genetiu, quar la humiditat conte aquel de tota part.	And the signs by which one can recognize where this accumulation of water is located: if it is in the scrotum that we have mentioned, then the swelling is often long and cylindrical in shape like a testicle, showing the testicles, as moisture surrounds them from all sides.
E si la humiditat es en le propri pannicol, lahoras le apostema es redon am partida del huou e per aysso hom estima que es autre huou.	And if the moisture is in the private parts themselves, then the swelling will be cylindrical starting from where the testicles are and that's why one assumes there is another testicle.
E si la humiditat es entre la codena dels genetius e·l ciphac blanc, lahoras catz dejos le centiment.	And if the moisture is between the passage of the reproductive organs and the white scrotum, then you will feel its circumference.
E cum tu vols la cognicio de la color de la humiditat, lahoras tu esproa la color de la humiditat en le apostema am entromes cayrat del qual la forma es precedida; e segon aquo que es eyssit en le vestigi del entromes, jutga de aquo que es dedintz lu.	And if you want knowledge of the color of the moisture, then you examine the color of the moisture in the swelling through an incision made deep into it; according to what is present in the mark left by the incision, judge as to what is inside.
Donc quan nos vinem a la curacio de lu am ferr, lahoras cove que comandem al malaute que sia fleubotomat si aquo es a tu possibla, e vezes le cos de lu ple.	And when it comes to treating him, we instruct that you provide the patient with water if this is possible for you and increase his food intake.
E aprop sia resupinat sobre le sieu dos sobre alcuna causa un pauc auta, e pausa dejos lu motz draps.	And have him lie on his back on some cushion or other thing for a little while, and place clean cloths under him.
E aprop setz tu sobre la part sinistra de lu, e comanda al ministra que segua a la dextra de lu, le qual extenda la sua vergua a hun de dos latz a la codena dels genetius e a la partida del mirac del ventre.	And have yourself sit on the left part of him, and instruct the attendant to follow behind him on his right side, who will extend their hand from one of the sides up to the passage of the reproductive organs and to the opening of the abdominal cavity.
E aprop pren spatum lat e scindeys la codena dels genetius del mieg loc per la longitut entro prop le pentenilh.	And have someone take a lateral incision and divide the passage of the reproductive organs through the middle point longitudinally into the abdomen near the pubic region.
E sia fayta la seccio segon rectetut engualment distant de la linha que deveseys la pel dels genetius, entro que pervengua al ciphac blanc comprehendent.	And have the section made according to a straight line equal in distance from the line where you would find the skin of the testicles, until it reaches the white scrotum including it.
E excorja aquel, e observa, e guarda te per aysso que tu no inscidas aquel; e la tua excoriacio am la qual aquel excorjas per partida jassia que sia suspenduda am le huou mays e subtilment escruta am la excoriacio segon la quantitat a tu possibla.	And cut it out, observe and remember this so that you do not incise further; your cutting should be at the point where what you are cutting hangs down more towards the testicles and carefully examine it according to the amount you can.
E aprop perfora le ciphac ple de aygua am perforacio ampla, e extratz tota l’aygua.	And then puncture the wet scrotum with an ample hole, and extract all the water.
E aprop separa entre doas labias de la seccio am uncis, e exten le ciphac a las partidas desus; e no toques la codena les genetius comprehendent, e inscideys le ciphac en aquela manieyra que es a tu possible.	And then separate the two labias from this section with scissors and extend the scrotum to those above; do not touch the passage of the reproductive organs that are included, and cut the scrotum in that manner which is possible for you.
