Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E si del sinu aprop motz dias es yssit brac indigest, lahoras sapias que·l sinu no adhereys; e si es tardada la adherencia del sinu e es la causa prolonguada, lahoras tu ajusta en exsiccacio de las medicinas, e si las medicinas so humidas en lor substancia e en la sua vertut, son seccas ayssi cum enguent dyafinicon, quan es en lu ajustada superfluitat de addicio de zegi.	And if the arm is indigest for several days close to the sinus, then you understand that the sinus does not adhere; and if the adherence of the sinus takes time and becomes prolonged, then adjust in drying out the medicines. And if the medicines are moistened in their substance and in their effectiveness, they are dried as well into a beeswax form, when there's excess addition of oil in it.
E le mays derier am le qual es curat, es que prenguas de enguent dyafinicon e sia dissout en oli rozat, e sia sobre lu vojat vi antic engual en la sua substancia, e aprop comfeys aquel am lu, e usa de aquel.	And the best remedy for what is being treated comes from beeswax ointment that's dissolved in roasting oil, and is applied as much as needed on it, and you place this near them, use this.
E ja fa semblant en aquela accio, quan no y a brac, enguent dyafinicon, mel quan es coyt entro que sia engrossat, e usa de lu; o que prenguas mirra e aloen e enses, e trissa tot e polveriza sobre le mel quan es sus le foc, e aprop lineys aquo sobre drap e strenh aquel sobre le sinu; e lineys aquel am le mel le qual has cuoyt entro que es engrossat, e polveriza sobre drap e strenh aquel.	And when there's no arm, beeswax ointment and honey, when mixed inside the wound cause it to swell, use this; or take myrrh and aloes and ground these, mix them with honey on a flame, then place this near the sinus; and place this with honey that has been mixed inside causing swelling, grind this further into powder onto linen, strengthen this over the sinus;
E alcunas veguadas so administratz am lu aristologia longua e razitz de lili celesti (e es lili celesti) e farina de errs e centaurea, e usa de aquels simples o ajustatz, trissa aquels e cribela e polveriza sobre le mel le qual he recomtat; e husa de lu.	And sometimes it is administered to you from the aristocracy of long speech and wisdom (and this is heavenly lily) and flour from earthworms and centaurian, use these simple remedies or adjust them, grind those finely and sift into honey as I've recommended; and use this.
E si es prolonguat le sinu, e no es sanat per aquesta curacio, lahoras sapias que la corrupcio es en le preon de lu, e ja fa enquisicio en les osses o en les autres membres durs o als liaments; lahoras tu le cura am curacio fistular, ayssi cum desus es dit.	And if the sinus is prolonged and isn't healed by this cure, then you know that corruption is within him, and it has already inquired into bones or other hard members or ligaments; then you heal it with a tuberculous treatment, as previously mentioned.
De curacio de panarici et unguis attritae et incisione digiti additi et sectione.	From the treatment of eruptions and nail scraping, and addition to finger cuts, and sectioning.
Panarici es apostema le qual nays dejos la ungla del dit pous de la ma o del pe, e fort leu nays en les autres ditz, e cum es prolonguat e la sua curacio es mens prezada, o es apostemat de apostema caut, o es corrumput, e gieta brac entro que corrodeys la razitz de la ungla, e fort leu corromp aquela tota, e fort leu perve la sua corrupcio al os entro que es a lu odor fetent, e es fayta la extremitat del dit lada, e la color de lu es fayta fusca.	Apanarici is an eruption which doesn't let the nail of the said foot or hand die out, and strengthens in other digits too; and when it's prolonged and its treatment is costly, it either becomes a pus-filled eruption, or turns corrupt, and you immerse your arm so that it corrodes the root of the nail, and you strengthen the corruption all over, and spread its corruption into the bone where its odor smells rotten, and cut off the extremity of said side, and the color of it is made black.
E donc quan tu auras aquel am aquo que havem dit en la divisio e no comfereys la tua curacio, lahoras cove que tu inscidas am ferr tota la superfluitat que es romasa de la ungla e aprop cauteriza la plagla aprop aquo, quar cauteri mot es juvatiu en aysso.	And so when you have that as we've discussed in the division and don't confirm your cure, then consider that you must cut off all excess that has gathered under the nail and proceed with burning the wound near it, where burning is beneficial in this case.
Mays si le os es sa e la ungla es sana, e las addicios de la ungla vuoydas ja compremen las carns a las partidas dedintz, e comensan lu punger e ledeysso aquela, lahoras cove que tu pauses ray subtil dejos le angle de la ungla que pungeys la carn, e impelleys aquela sus e inscideys aquela carn am facilitat, e pausa sobre aquo que roman de la carn de las medicinas comburentz corrosivas entro que sia tot remaugut; e aprop cura aquel am enguentz entro que sia sanat.	May it be if the bone is sound and the nail is healthy, and the projections of the nail have already encompassed the flesh towards the divisions inside, they start piercing it and guide this way, then consider that you should pause at the delicate part leaving a subtle angle under the nail that pierces the flesh, push this further into it with ease and cut through that flesh gently, pause on what remains of the flesh from the use of burning corrosive medicines until all is sufficiently enlarged; then proceed to heal this with ointments until it's healed.
Mays si la corrupcio ja enprem en le os, lahoras cove que tu inscidas le os aquel e le extraguas, car nul temps no es sanat que sia en lu le os corrumput.	May it be if corruption has already spread into the bone, then consider that you must cut out the bone at that point and remove it, because there is no healing when the bone is corrupt.
E si vezes la corrozio e la corupcio anar en le dit, lahoras tu inscideys aquel en un dels nozes segons que es premesa la sua rememoracio, e aprop cura aquel entro que sia sanat.	And if you observe the corrosion and corruption spreading into that digit, then consider cutting it at one of the joints according to how its memory is pressed, and proceed to heal this once it's healed.
Mays si a la ungla endeve percussio o atricio, e endeve en aquela dolor vehement, lahoras cove que tu al comensament fleubotomes le malaute, e aprop secca la ungla am spatum agut am seccio transversa desus en jus, e guarda te que la seccio no pervengua entro a la carn que es dejos la ungla, quar tu faras accidir al malaute dolor vehement, e sira causa a nativitat de la carn ajustada superflua en le loc; e aprop cura aquel loc am aquo que ceda dolor.	May it be if there's pressure or injury to the nail, and if that pain is severe, then consider doing bloodletting at the onset near the foot, and proceed to dry the nail with an acute blade on a crosswise section above in juice; see to it that the drying doesn't reach into the flesh left behind by the nail, for this would cause severe pain in the foot, and results in the formation of excessive tissue adjustment in that place; then proceed to heal that area according to what relieves pain.
