Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
Mays quan se poyreys, es de lu elevada mala audor al cap, e al estomac, e aquo ledeys la malauta; e adonc cove que sian aministradas sub-fumiguacios e convenientz ad aquo.	And when it happens, the bad smell ascends to her head and stomach, and that discomforts the mother; and then you should know how to administer sub-smoke treatments and things suitable for this.
Mays alcus dels Antics ja so esproatz sub-fumigacio de nazitort e de figuas seccas.	Such as the ancients already used sub-smoke treatments with nettles and dried figs.
Forma de instrument am le qual la femna es sub-fumiguada deves la retentio de mestruas e de la segondina:	The form of an instrument by which the woman is sub-smoked for the retention of her menstrual cycle and second fetus:
Sia fayta de veyre o de eram.	Made from ash or herbs.
E sia pausada la extremitat subtil en le conh e la extremitat ampla sobre le foc, e la sub-fumiguacio sia pausada sobre las brazas del foc.	And place the delicate tip in the stomach and the broad end over the fire, and the sub-smoke treatment should be placed over the arms of the fire.
E tengua aquela entro que sia consumida aquela sub-fumiguacio e itera·n autra.	And let that go inside so that that smoke is consumed and repeat it again.
De curacio del cul del enfant no-perforat.	Regarding the treatment of an unperforated baby's anus.
Motz enfantz naysso e les culs de lu no so perforatz, les quals ya ciphac subtil e opilat.	The child is born and its butts are not punctured, which are already thin and thick.
Adonc cove a la matrona que perfore am le sieu dit aquel ciphac; e sino, perfora aquel am spatum agut, e guarda se que no toque le lacert.	Then instruct the midwife to puncture it with her finger; if not, puncture it with a sharp pair and make sure not to touch the scab.
E aprop pause sobre aquel lana enfusa en vi e oli; e aprop cura aquel am enguent entro que sia senat.	And then press on that overheated wool in the air and smell it; and then treat that part of the ointment inside that is not burned.
Mays si temes que sia opilat, lahoras pausa en le trauc una canula per motz dias, e osta la quan le enfant voldra degerir.	If you fear it has become inflamed, then keep a tube in the stomach for several days, and stop when the child wishes to defecate.
E ja accideys oppilacio del cul per consolidacio de plagua o de apostema; adonc cove que aquela consolidacio sia inscidida, e aprop sia curada am aquo que avem dit de la curacio e del plom.	And if there is pus in the buttocks due to consolidation of an abscess or boil; then know that this consolidation has softened, and apply the treatment we have said about healing and lead.
De curacio de las fistulas que endeveno dejos.	Regarding the treatment of the fistulas that happen to you.
Las fistulas que endeveno en la partida dejos pus bassa so nodacio e grossetut las quals endeveno prop del cul defora o en l’espazi de la una partida.	The fistulas that occur in the lower part, causing a low discharge of pus and swelling, those that occur near the anus or in the space between one buttock.
E es una fistula o motas.	And it's either a fistula or lumps.
E cum aquela nodacio es antiquada e corr de la humiditat aygosa blanca o poyridura subtil, e alcunas veguadas so de aquestas fistulas alcunas penetrantz.	And when that swelling is old and moistened by the white watery moisture or pus, some of these ulcers are due to these fistulas sometimes penetrating them.
E aquelas penetrantz so conogudas per aquo que es eyssit de aquelas per la egressio e per ventosetat; e alcunas vetz use le malaute de egressio, e fort leu es eyssit de aquelas verm.	And those that penetrate are known by the way they are affected due to discharge and ventilation; some of these ulcers cause discomfort in the patient during discharge, and others make the patient suffer from worms.
E so de aquelas fistulas alcunas veguadas en l’espazi penetrantz entro a la vesica, e entro al meat de la vergua; e so de aquelas penetrantz entro la junctura de la coyssa e entro al notz de la coeta.	And some of these ulcers occur in the space penetrating into the bladder, and into the male organ; and some penetrate into the joint of the thigh and into the anus.
E aquo en que es conoguda fistula penetrant entro al cul e no-penetrant, es que tu metas le tieu dit endic en le cul, e entrometas tenta subtil de eram o de ferr en la fistula quan no y es turtuositat.	And in which a penetrating fistula goes into the anus and does not penetrate, it is that you put your finger inside the anus, and insert a thin tip of metal or iron into the fistula when there is no resistance.
Mays si en aquela es turtuositat, lahoras entromet en aquela tenta subtil de plom o de pels de caval entro que tu sentas la tenta o le pel en le tieu dit.	If there is resistance in that one, then insert that thin tip of lead or horse hair into it where you feel the tip or the hair on your finger.
E si no sentas aquela de tot ni no procezeys del trauc alcuna causa de egestio ni verm ni ventositat, ayssi cum havem dit, lahoras sapias que es no-penetrant, e lahoras coyta te a la curacio.	And if you do not feel that throughout or do not find any cause of discharge, vomiting or discomfort as we have said, then know that it is non-penetrating, and then take care in the treatment.
E quan la fistula es penetrant entro a la vesica o entro al meat de la vergua, lahoras la significacio de lu es eyssiment de urina de aquela e prohibicio de lu ad aysso que·l loc am medicina sia consolidat.	And when the fistula penetrates into the bladder or into the male organ, then its meaning is the elimination of urine from that and restriction for him until this condition is consolidated with medical treatment.
Mays si es penetrant entro la junctura de la coyssa o entro al os e envencio de dolor en le circuit, lahoras senhal de lu es que la tenta perve entro aqui si en lu no es turtuositat entro al os, e envencio de dolor en le circuit de la partida; e que de lu yeys poyredura tostemps; e que no val en aquela medicacio, ni es consolidada am enguent.	If it penetrates into the joint of the thigh or into the bone causing pain in the vessels, then this is a sign that the tip passes inside here if there is no resistance inside the bone and pain in the vessel circuit of the limb; and that there is persistent pus discharge; and it does not apply to that medicine, nor is it consolidated with ointment.
E en totas aquelas fistulas penetrant no es curacio de tot, e la curacio de aquelas es trebalh e vanetat dels folyls metges sobre·l qual so fermatz.	And in all those penetrating fistulas, there is not a cure of everything, and the treatment of these consists of hard work and patience from the surgeons on which they operate.
Mays en aquela que no es penetrant e no antiqua, sanacio am ferr es sperada segon que yeu a tu recomtare, e aquo que ja yeu e proat.	And for those that are not penetrating and are not old, healing with iron is expected as I will recommend you later, and what I have already and recommended.
