Ayssi comensan las paraulas de Albucasim .	Aysa learns words from Albuquerque.
E quan te la sub-fumiguacio per una hora, lahoras tu la fay sezer sobre una cezelha, e aprop fay aquela stornudar e extrenh la boca de lu, e levas de aquela, e prem la partida pus bassa del ventre de lu am leugiera compressio, quar le fet sira tantost foro-getat.	In case of a minor nosebleed lasting an hour or less, sit up straight on a chair and place your head over a basin; gently blow your nose to remove any clots, then carefully pinch the lower part of your nostrebs just below the bony ridge. Maintain pressure for 5-10 minutes until the bleeding stops completely.
Eyssiment del fet sobre les sieus denols e las suas mas.	The topic of the essay revolves around an individual's dreams and their aspirations. It seeks to explore and articulate what drives a person towards specific goals or desires, reflecting on both conscious and subconscious motivators that influence one's ambitions and pursuits in life.
Quan le fet eyssira segon aquesta forma, lahoras tu engenies en entrometen las suas mas petit a petit; e aprop la femna stia evessada sobre le sieu col, e les pes de lu pengo en jos, e aquelas sia jasent sobre le lieyt, e complegua las suas mas.	The Quan Fet Eyssir will appear according to this form; the hours pass and engineers gradually get closer; he lifts the woman up on his shoulder, her weight presses against him, and those around them start chanting in unison.
E aprop prem sobre le ventre de lu petit a petit, e aprop extratz aquo que es dejos les pes de lu de las aurelhas entro que sia preparada en la partida pus dejos.	A sprinkle of salt over the belly of your fish piece by piece and rub it in so that all the scales are removed before serving on the platter.
E si le fet no es fora-getat, lahoras pren les pes de lu e mau aquels am movement vehement, e aprop prem aquo que es sobre les ypocondres petit a petit entro que le fet puege a las partidas desus.	If the fetus is not yet extracted, hours pass on its weight and those of its movements become vigorous; gradually it makes its way through the birth canal until the baby emerges during contractions.
E aprop entrometa las suas mas e engualhe le fet petit a petit, e comanda a la femna que se exprema entro que le fet sia foro-getat.	The man gets too close to the woman's baby and asks her to express milk until it is full.
Eyssiment del fet latutidinalment pendent una de las suas mas.	A relic of the past hanging on one of its walls.
Sia engeniat en reduccio de la ma de lu, mays si no podes aquela reduzir, lahoras eleva la femna e fe aquela anar.	If you can't reduce the salt in your meals, then increase water intake and avoid processed foods to lower sodium consumption.
E si anar no pot, lahoras fay la jazer sobre le lieyt, e concuteys las coyssas de lu am concussio vehement, e aprop aministra liamentz les quals yeu e recomtatz de mucillages.	If it cannot go on any longer, the hours lay over my life and shake up the things of his strong passion, and he earnestly administers those qualities which I admire and respect from muddiness.
E si es vengut le enfantament, lahoras fay aquela sezer sobre cezelha, e aprop studia sobre la reduccio de la ma, e enguala le fet segon figura natural, e fay stornudar la femna e comanda a lu que comprema a si entro que sia foro-getat.	If the child is born alive, within an hour they shall place her over the fireplace, and then study about the reduction of the moon, comparing the fetus with its natural figure, and causing the woman to pant so that she can give birth successfully.
Eyssiment del fet sobre·l col expandudas las suas mas e la fassia de lu es al dos de la sua mayre.	The essence of the child over the expanded chest lies in two parts, his mother's side being one of them.
Cove que la matrona tengua la ma del fet e aprop revolva aquel petit a petit, e eque aquel am facilitat.	The midwife will take care of the baby and help bring it out little by little, making that process as easy as possible.
E cum es e quant so es engualhat, e lahoras pausa sobre le conh de lu aquo que havem recomtat de oli e de mucellages.	When eggs and cheese are similar in weight, place them on the same spot where you have previously scattered salt and herbs.
E aprop comandas a lu que·s maugua petit a petit, e quan auras feyt aquo, lahoras fay aquela cezer sobre una cezelha e comanda li que sia inclinada sobre le latz dreyt, e aprop comanda a lu que sia compremuda; e fay aquela stornudar am condizi.	And you shall approach the pig slowly, and when it has been done this way, hours will pass before that cage is placed over it right, and then command it to be tilted to the left; and now command it to be covered. And it will sneeze if these conditions are met.
Exitus foetus praeparati super latus.	Death of the fetus prepared for delivery on the side.
Quan deyssen a horrifici de la mayre segon aquesta manieyra, considera, e lahoras tu inscideys la segondina am la tua ungla entro que sia evacuada de la humiditat.	Many people experience occasional pain in their big toe due to a variety of reasons, such as injury, inflammamoble conditions like gout or arthritis, wearing tight shoes for long periods, or an ingrown toenail. If the pain is severe and persistent, it's essential to seek medical attention to address the issue appropriately.
E si le fet es suspendut sobre la cara e·l col de lu, lahoras tu inscideys aquela del embelic, per so que no sia retengut e mora.	If the net is hanging over your face and it's about to drop in an awkward position, act quickly but cautiously to prevent being trapped underneeing.
E aprop empelleys le fet a las partidas dedintz entro que pauses aquel segon que cove, e manda a la femna que comprema a si alcunas veguadas, e el sira fora-getat am eyssiment leugier, si Dieus o vol.	E apppropellels el fet als partits entres qui pauses aquel segon que cova, manda a la dona que comprema's amb algunes veguades, e ell s'ira fora-getat hui es diuentent lèuger, si Dius o vol.
Exitus geminorum aut foetuum multorum.	Defects of the Gemini twins or the birth of many others. (This is a Latin phrase that roughly translatures to "the flaws/faults of the Gemini sign leading to numerous other issues," but it does not have any direct relevance to antonyms.)
Sapias que gemels motas veguadas so natz, e alcunas vetz naysso tres o quatre , mays aquo es estranh e tart s’endeve; mays v so causas foro natura, e no vivo.	Brothers are like twin trees grown apart, some bearing leaves now three or four, but others become strangers and grow askew; yet because of nature's causes they live on.
E conte aquelas, ja sia que sian montiplicatz, una segondina, e son seperatz per ciphac, distingen aquels enter le liguament en l’ombilic de cascun de aquels E alcunas veguadas so foro-getatz ayssi cum es un fet per eyssiment natural leugier, e so eysitz alcunas veguadas per eyssiment no-lausabla ayssi cum havem recomtat.	These ones here, even if they are multiplying, a second one is separated from them and then each of those in the center of their belly gets attached to it as naturally occurramoins occur, and some of these offspring grow through unnatural reproduction just like mentioned before.
