Ayssi comensan las paraulas de Albucasim .	Aysa learns words from Albuquerque.
E es reduzit eysament segon autra manieyra: e es que sia ficat en terra un fust lonc le cap del qual sia redon de figura, ayssi cum pilo de mortier, que no sia gros ni subtil, e aprop sia pausat dejos le malaute; pus que so pausatz sobre·l cap del fust draps leons, e·l malaute sia stant segon la longitut del fust, e aprop sia extenduda la ma de lu a las partidas dejos del autra part; e sia extendut le cos de lu del autre part am fortaleza, quar la junctura retorna al sieu loc am velocitat.	E is reduzit in form secondo un'altra maniera: ed è che si fissa nella terra un tronco lungo col quale sia ruotato il capo del quale sia dotato di figura, come un mortaio, per cui non sia grosso né sottile e sopra esso poggi vengano le lune, e anche il malaun sia sostenuto secondo la lunghepressura del tronco; poi che so poggiate sulla capocchia delle lune drappeggiato di luce dal'altra parte. E sia esteso il suo corno d'altrove dalle parti restanti del tronco, e a proporzione della sua distesa la maestà cresca verso le due parti in forza; e sia ritorna al suo loco con velocità.
E si es dificil reduccio de lu per totas las causas que havem ditas, lahoras usa de aquesta cura: e es que tu prenguas un fust la quantitat del qual sia en le lonc de dos brasses, e latitut de aquel sia de quatre ditz, e la grossetut de lu sia aleujat en le preon del tittilic segon aquesta forma:	It seems that the text you've provided is in Old Occitan or a similar Romance language. Translated into modern English, it reads as follows:
E aprop sobre le cap redon sian liatz drap leons per so que·l fust no ledesca le malaute.	Here is the translation of your text from Occitan to English, along with its linguistic analysis:
E aprop sia pausat dejos le titillic del malaute, e sia extenduda la ma o le bras sobre·l fust entro a las partidas dejos, e sia liat le fust sobre le adjutori e le bras e la extremitat de la ma.	The following is an accurate and formal translation from the original Catalan medical procedure to the equivalent in English:
Aprop sia pausat le bras sobre un scalo de scala segon la latitut, e la ma sia extenduda a las partidas dejos, e l’autre cos sia suspendut de l’autre part, quar la junctura intra tantost.	A precisely place the arm above an inclined scale according to latitude, and let it be extended towards the left parts, while the other side is suspended from the opposite direction so that the joint moves as quickly as possible.
E cum le intrament de lu es complit segon quascuna maniera que es a tu possibla, e lahoras cove que tu pauses dejos le titillic spera de lana de engual quantitat; e aprop pauza emplastre perparat de polvera de moli am enses e album de huou sobre tot le muscle, ayssi quo es revolvut desus, e aprop strenh dejos le titillic am strictura decent; e le liament sia revolvut sobre le emplastre, e la ma de lu sia annectida al col de lu, e sia leyssat, e no sia mauguda la ma de lu per vii dias.	C clean the inner surface of your ear using any means you can, and let it dry as much as possible; then apply olive oil to soften the wax deeply, wrapping a cotton ball over all the skin, so that when pulled outwards, the wax comes off easily. After preparing the paste with beeswax and almond oil, spread evenly on the entire affected area. Then, press down on the inner surface of your ear to release any loosened debris; gently remove the cotton ball from the outer part of your ear, ensanguinately connect it at the base of the earlobe, and leave it in place for seven days.
E cove que sia pausada la vianda del malaute pauca, entro que·l membre sia confortat, quar es pus leugier a la sanacio de lu.	In times of illness, it's important to rest and eat well so that the body can recover more quickly; this is especially true for those with weakened immune systems.
E aprop la vianda sia donada major aprop vii o v e sia exercitat un movement; e donc si es fermat e no es mollificat, lahoras ja es sanat.	The appetizers served earlier and the main course accompanied by a dance performance have been appreciated highly. Therefore, it is advised to remain seated and not move around, as health protocols dictate.
Mays si la junctura es dislocada motas veguadas per humiditat que accideys a lu o per autra causa, lahoras cove que en aquela sia administrat cauteri am tres traucs, segon que denant es dit en le capitol de cauteri.	If the laryngeal joint is dislocated due to moisture or another cause, it should be treated as soon as possible by administering three applications of cauterization, according to what is described in the Cautery Treatment Chapter.
E si tot aysso es fayt e aprop vii dias es desliat le liament e la junctura no es fermada, e le emplastre e la strictura son reduzitz sobre lu alcunas veguadas, e no es fermada e catz e no pot elevar aquel bras a las partidas desus, lahoras sapias que·ls nervis de lu, les quals so al cap del muscle, ja so inscizes o extendutz o mollificatz, e sapia que la junctura nul temps no sira ficada en loc sieu.	If the cast and splint remain in place for more than a few days without being removed or loosened, the plaster may gradually pull on some of your skin causing discomfort; thus, it is important to regularly remove or adjust the cast to prevent such issues. The nervous system muscles at the base of which are affected by the cast might become lax or stretched and relaxed, so ensure that the joint does not remain immobile for too long as this could cause problems in the future.
De la dislocacio de aquela qu’es fayta deves le pietz e la mamilha o las partidas detras, la reduccio es fayta am impulcio e extencio am las mas, entro que retorne.	If a dislocation is made from the one that has been done, you should pull and extend it as much as possible until it returns to its original position.
E sia administrada en aquela l’autra strictura, e cura aquela entro que sia sanada.	Let S be administered in that other prescription, and ensure that it is done within the scope of its intended use.
E si accideys aprop la sanacio gravitat en le membre e tarditat en le movement de lu, lahoras le malaute uze de banh motas veguadas entro que aquela gravitat sia alleujada e que retorne a la natura de lu primiera.	If one suddenly losps the sense of gravity in their limbs and there is a delay in the movement of their body, it may be due to using banned substances that have been taken internally; as this altered gravity reacquires its original state and returns to nature.
Capitol .xxvii.	Chapter XXVII.
De curacio de dislocacio del coyde.	Treatment of the shoulder dislocation.
Sapias que la junctura del coyde es dislocada am difficultat e semblantment retorna am difficultat; e aquela es dislocada a totas partidas, e majorment a la partida denant a la partida detras, e la dislocacio de lu no es amaguada a tu quar es cazent dejos le vezement o dejos le tocament segon qualque figura sia dislocat, e quan ajustes le coyde disloguat am le sa, aquo es a tu declarat manifestament, quar la junctura es concavada e no pot doblar le bras, ni tocar am aquel le sieu muscle.	Sapiens that the knee joint is displaculed it's difficult and similarly returns it's difficulty; and in case it is completely dislocated, mostly towards the front of the backside, this dislocation cannot be mistaken as a mere tear or touch if observed after any figure is dislocated. And when you adjust a dislocated knee, that it becomes apparent to you, because the joint cavity is concave and cannot bend nor touch its own muscle tissue.
